filename,wave_size,text
sample-chap5-0.wav,218780,amit kee umr pachchees ke aasapaas thee
sample-chap5-1.wav,151748,kad dev kee tarah lamba tha
sample-chap5-2.wav,81188,poora chhah phut
sample-chap5-3.wav,345788,svaasthy kee drshti se vah ikahare badan ka tha lekin kaam mein atyadhik chust
sample-chap5-4.wav,243476,ghar mein sabase chhota tha lekin har baat mein sabase aage
sample-chap5-5.wav,599804,aur ghar vaale use rakhate bhee sabase aage the kyonki vahee ek aisa tha jo apanee kamaee ka har paisa bejhijhak apane parivaar par kharch kar deta tha
sample-chap5-6.wav,299924,bade bhaee usake opheesar the lekin amit se apanee jarooraten pooree karavaate the
sample-chap5-7.wav,260232,kya ramesh kya dev aur kya sabase bade bhaee karnal mohan kumaar
sample-chap5-8.wav,244360,amit kaaphee achchha kama leta tha apane vyaapaar mein
sample-chap5-9.wav,105884,thekedaaree ka dhandha tha usaka
sample-chap5-10.wav,137636,iseelie amit kee ghar bhar mein poochh thee
sample-chap5-11.wav,232892,aur yahee kaaran tha ki amit aaj bhee deharaadoon aaya hua tha
sample-chap5-12.wav,250532,use isee se khushee ho jaatee thee ki sabhee usaka mahatv samajhate hain
sample-chap5-13.wav,314036,paisa to haath ka mail hai kismat bhee achchhee hai phir kharch karane kee paravaah kise
sample-chap5-14.wav,444572,shaayad yahee kaaran tha usakee dariyaadilee ka aur iseelie vah din doonee raat chaigunee tarakkee kar raha tha
sample-chap5-15.wav,338732,usakee tarakkee se sabhee khush the kyonki sabhee kee jarooraton ka vah dhyaan rakhata tha
sample-chap5-16.wav,314036,amit baahar hee khada raha pramod ke saath jab sabhee bheetar chale gae
sample-chap5-17.wav,493964,prem ne un donon ko bhee kaha tha bheetar aane ko lekin ve apanee baaton mein itane talleen the ki bheetar jaana bhee bhool gae
sample-chap5-18.wav,167624,pramod dev ka abhinn mitr tha
sample-chap5-19.wav,171152,vah bhee laikcharaar tha yoonivarsitee mein
sample-chap5-20.wav,114704,donon ne ek saath peeechadee kee thee
sample-chap5-21.wav,298160,unakee dostee kee jad itanee majaboot thee ki sabhee ko unase eeshya hotee thee
sample-chap5-22.wav,201140,dev va pramod ek doosare ke poorak the
sample-chap5-23.wav,323736,aur alagalag rahate hue bhee yoonivarsitee mein kabhee unhen kisee ne akele ghoomate nahin dekha
sample-chap5-24.wav,118232,jab dekho saathasaath
sample-chap5-25.wav,152632,raat der se hee donon bichhudate the
sample-chap5-26.wav,121760,pramod jabaki vivaahit tha
sample-chap5-27.wav,419876,lekin usaka vivaahit jeevan bhee raat das baje ke baad shuroo hota tha aur subah das baje tak chalata tha
sample-chap5-28.wav,117348,is beech pramod ghar rahata tha
sample-chap5-29.wav,337852,shesh samay yoonivarsitee mein dev ke saath padhaana risarch va ghoomana sab ek saath
sample-chap5-30.wav,171152,haan chhuttee ke din un donon ke saath komal hotee thee
sample-chap5-31.wav,225836,komal yaani pramod kee patnee
sample-chap5-32.wav,148220,aaj lekin vah nahin aa sakee thee unake saath
sample-chap5-33.wav,354608,ek tarah se maalatee use laana nahin chaahatee thee kyonki komal usakee eeshya ka paatr thee
