filename,wave_size,text
sample-chap11-0.wav,440160,veena ke achchhe svabhaav se saasasasur va devar bhee bahut prabhaavit the
sample-chap11-1.wav,323740,dev ke pita shreeraam ka svabhaav vaise bhee ghar mein sabase achchha tha
sample-chap11-2.wav,430460,sabaka bhala chaahane vaala shreeraam subah se shaam tak ghar mein hote hue bhee anupasthitasa rahata tha
sample-chap11-3.wav,291104,na beton ke kaam mein dakhalandaajee karana aur na hee ghar mein kisee kaam mein
sample-chap11-4.wav,804428,bas subah shaam pooja ke atirikt din bhar apane aasapados peechhe dukaanadaaron ka haalachaal aur apane rishtedaaron ke duhkh sukh kee niyamit roop se khabar lete rahana shreeraam kee dinacharya thee
sample-chap11-5.wav,213488,krshna thodee svabhaav kee chidachidee thee
sample-chap11-6.wav,582164,lekin veena ke achchhe svabhaav ke kaaran aur ghar mein dev va amit ke dabadabe ke kaaran vah veena se madhur sambandh banae hue thee
sample-chap11-7.wav,441924,lekin usake mane mein is baat kee jara bhee koee shanka nahin thee ki usaka putr veena ke maamale mein kaheen kam hai
sample-chap11-8.wav,602452,vah apanee baaton se yahee mahasoos karavaatee thee veena ko ki dev shuroo se shaadee kee tadakabhadak ke khilaaph tha aur rishton ke lie bhee koee kamee nahin thee
sample-chap11-9.wav,398708,bas vah shaadee tabhee karana chaahata tha jab tak ki apane pairon par khada na ho jae
sample-chap11-10.wav,227600,risarch ke baad do saal tak koee naukaree nahin lagee thee usakee
sample-chap11-11.wav,354608,skolaraship ke sahaare vah apanee shaadee ka khyaal nahin la sakata tha
sample-chap11-12.wav,142928,doosare usake bhaagy mein takaleeph likhee thee
sample-chap11-13.wav,266408,beemaaree se peechha chhoota tabhee vah shaadee ke lie maana
sample-chap11-14.wav,236420,krshna kee jindagee apane ghar kee chaaradeevaaree mein hee katee thee
sample-chap11-15.wav,251412,use nahin maaloom tha ki duniya kahaan se kahaan pahunch gaee hai
sample-chap11-16.wav,422524,usake bachche usakee aankhon ke saamane bhalechange khade hain to vah samajhatee thee saaree duniya bhalee hai
sample-chap11-17.wav,391652,usake bachchon ko koee duhkh hai to usako lagata tha saaree duniya mein duhkhon ka pahaad toot pada hai
sample-chap11-18.wav,486908,veena apanee saas ke gyaan kee seema ko samajhatee thee tabhee use usakee kisee baat ka duhkh nahin hota tha
sample-chap11-19.wav,432224,aakhir vah apane bete kee shubhachintak thee aur veena ko dev ka har shubhachintak apana lagane laga tha
sample-chap11-20.wav,174680,kyonki dev usaka suhaag tha
sample-chap11-21.wav,298160,apane suhaag kee mangalakaamana hee usaka pratham kartavy bana hua tha
sample-chap11-22.wav,245240,shaadee se pahale usane skool se do maheene kee chhuttee le lee thee
sample-chap11-23.wav,202904,saaree yojana usane soch samajh kar banaee thee
sample-chap11-24.wav,266408,do maheene beetate hee garmee kee do maheene kee chhuttiyaan ho jaatee theen
sample-chap11-25.wav,264644,kul milaakar chaar maheene use dev ke saath mil rahe the
sample-chap11-26.wav,234656,ekadoosare ko samajhane ke lie itana samay kaaphee hota hai
sample-chap11-27.wav,405764,use vishvaas bhee tha ki is beech vah kendriy vidyaalay sangathan se apanee dillee mein badalee karava legee
sample-chap11-28.wav,91772,aisa hee kiya dev ne
sample-chap11-29.wav,202904,usakee badalee ke lie bhee daudadhoop shuroo kar dee thee
sample-chap11-30.wav,299040,udhar veena kee saas ko ek hee baat aajakal karane ko rahatee thee
sample-chap11-31.wav,523072,jab bhee veena unake paas baithatee yahee sunane ko milata use  hamaare samay mein to pahala bachcha shaadee ke ek saal ke bheetar ho jaata tha
sample-chap11-32.wav,172032,dekho meree maanon tum bhee yahee karana
sample-chap11-33.wav,203788,koee golee khaane ke chakkar mein na pad jaana
sample-chap11-34.wav,90008,jaldee se mujhe daadee bana do
sample-chap11-35.wav,333440,tum apane skool aaraam se jaatee rahana bachche ko main sambhaal loongee
sample-chap11-36.wav,146456,yah sunakar veena muskura bhar detee
sample-chap11-37.wav,430460,kaise bataatee apanee saas ko ki abhee to kisee apraakrtik saadhan kee use jaroorat hee nahin padee hai
sample-chap11-38.wav,379304,abhee to shareer ka sampark keval sahalaane bhar ka hai aur vah bhee usee mein hee apana man lagae hai
sample-chap11-39.wav,132344,vakt aaega sab theek ho jaega
sample-chap11-40.wav,305216,jaroorat hai abhee dev ko tanaav mukt rahane kee
sample-chap11-41.wav,261996,dev tanaav mein rahata tha aksar shaam beet jaane ke baad
sample-chap11-42.wav,380188,ekaek use lagane lagata tha ki jaise raat aate hee use veena ke saamane pareeksha denee hogee
sample-chap11-43.wav,351080,aur vah us pareeksha mein svayan ko samay aane se pahale hee asaphal paata
sample-chap11-44.wav,167624,haan kitaaben padhanee shuroo kee theen usane
sample-chap11-45.wav,225836,dher see kitaaben padhakar un par amal karane kee koshish bhee kee thee
sample-chap11-46.wav,100592,veena ne sadaiv usaka saath bhee diya
sample-chap11-47.wav,333440,lekin dev apana sanyam samay se pahale hee kho deta tha
sample-chap11-48.wav,471032,in kitaabon ke sahaare hee vah jaan paaya aur sada koshish bhee karata tha ki veena ko vah apane sparsh se kuchh raahat de sake
sample-chap11-49.wav,394296,aur veena vah isee sparsh kee divaanee banee dev ke lie ghanto praarthana karatee thee
sample-chap11-50.wav,258472,usane apana dhyaan shaareerik sampark se hatha rakha tha
sample-chap11-51.wav,254060,jo mil jaata tha usee mein hee santusht rahane vaalee thee vah
sample-chap11-52.wav,266408,aur aise vyakti ko sukh kee paribhaasha bahut saral lagatee hai
sample-chap11-53.wav,702116,yahee suna tha usane apane ghar mein pita ke mukh se ki  sukh saadhana hai sukh aaraadhana hai sukh mol liya nahin jaata sukh vahee roop jo ham pahachaanen
sample-chap11-54.wav,141164,jo ho raha hai us mein sukh khojo
sample-chap11-55.wav,640376,jo duhkh lagata hai usamen sukh khojo yah geeta bhaav usake manapraanon mein basa tha aur usee bhaav mein vah jeena seekh rahee thee
sample-chap11-56.wav,242592,aise hee vakt beetata ja raha tha
sample-chap11-57.wav,173800,amit ke jeevan mein bahaar aa gaee thee
sample-chap11-58.wav,292868,dev kee shaadee ke baad use apanee jindagee mein naee khushiyaan dikhane lagee theen
sample-chap11-59.wav,146456,veena bhaabhee ka divaana tha vah
sample-chap11-60.wav,245240,nimmee aur maalatee bhaabhee ka saath to use bahut kam mila tha
sample-chap11-61.wav,594512,donon hee apaneeapanee grhasthee mein itanee vyast theen ki saal mein jabajab bhaee chhuttee par aate tabhee chand dinon ka saath use apanee bhaabhiyon ka mil paata tha
sample-chap11-62.wav,240828,aise mein usase jo ban padata vah unakee teemaaradaaree mein laga rahata
sample-chap11-63.wav,469268,ghar ka chhota sabase isee mein khush rahata tha ki ve sab jab bhee aateen amit ye lao amit vo lao
sample-chap11-64.wav,281404,amit mere saath baazaar chalo kahakar use itana mahatv detee hain
sample-chap11-65.wav,225836,jaise usake bina har kisee kee dinacharya adhooree rahatee hai
sample-chap11-66.wav,320208,aise mein veena ko bhaabhee ke roop mein apane aasapaas dekhakar vah bahut prasann tha
sample-chap11-67.wav,232012,vaise bhee veena use apanee doosaree bhaabhiyon se bilkul alag lagee
sample-chap11-68.wav,129696,ek to vah dev kee patnee thee
sample-chap11-69.wav,189676,dev jo usake man ke bahut nikat tha
sample-chap11-70.wav,174680,dev jo aaj use khush dikhata tha
sample-chap11-71.wav,112940,dev ko usane kasht sahate dekha tha
sample-chap11-72.wav,180852,bahut kareeb raha vah usake un kshanon mein
sample-chap11-73.wav,198496,dev kee ekek karaahat use yaad hai
sample-chap11-74.wav,576872,aise mein apane bhaee dev ke chehare par veena ke aa jaane se jo khushee use dekhane ko milee usee ne use veena ka divaana bana diya
sample-chap11-75.wav,74132,veena achchhee hai
sample-chap11-76.wav,72368,bahut achchhee hai
sample-chap11-77.wav,236420,isase adhik vah bhee veena ke dil ko nahin jaan paaya
sample-chap11-78.wav,264644,nahin jaan paaya ki usaka dil to dev kee mangalakaamana mein laga rahata hai
sample-chap11-79.wav,151748,usake man kee thaah lena kathin tha
sample-chap11-80.wav,255824,hamen jis baat kee khabar hotee hai usee kee sochate hain
sample-chap11-81.wav,326384,apane man kee gaharaeeyon mein sadaiv vahee baat ghar karatee hai jo svayan se sambandhit ho
sample-chap11-82.wav,308744,apana man theek hai to lagata hai doosare ka man bhee theek hoga
sample-chap11-83.wav,531008,amit ko veena ke chehare par sukh bhaav hee dikhate the aur aise mein vah usake bhaavon mein apane prati sneh bhaav hee paata tha
sample-chap11-84.wav,150864,veena ko usase baat karana achchha lagata hai
sample-chap11-85.wav,286696,vah veena se haradam baat karane ko tatpar rahata tha
sample-chap11-86.wav,557468,subah kaam par jaane se pahale nity vah veena se ek hee prashn poochhata tha  bhaabhee ja raha hoon kisee cheez kee jaroorat ho to bataana
sample-chap11-87.wav,257588,shaam ko leta aaoonga  ya phir ki  bhaabhee ja raha hoon
sample-chap11-88.wav,280520,bhaee ko poochh lena naeetasho pikchar jaana ho to tikat leta aaoonga
sample-chap11-89.wav,334320,aise mein veena muskura kar yahee kahatee  main to pikchar jaane ko haradam taiyaar rahatee hoon
sample-chap11-90.wav,97948,apane bhaee se svayan poochh lo
sample-chap11-91.wav,181736,jaana chaahenge to mujhe kya aitaraaz hoga
sample-chap11-92.wav,238184,veena ko deharaadoon se maan ka patr aata
sample-chap11-93.wav,231128,shaam ko laut kar use yah khabar bhee apanee maan se mil jaatee thee
sample-chap11-94.wav,679184,yahee poochhane kee chaah hotee usakee ki maan ne priya ke baare mein kuchh likha hai ya nahin aur priya ka patr jab aata to usakee koshish rahatee ki vah usake likhe shabdon ko padh le
sample-chap11-95.wav,278756,kaheen shabd apana roop badal kar usaka naam bhee likha dikha den
sample-chap11-96.wav,242592,priya ke likhe ekado patr usane bahaane se padhe bhee the
sample-chap11-97.wav,218780,yahee kah kar ki  bhaabhee mujhe dikhaeee priya ka patr
sample-chap11-98.wav,143812,dekhoon usakee likhaee ko main
sample-chap11-99.wav,125288,usake bhavishy ke baare mein bata doonga
sample-chap11-100.wav,178208,aur veena hansate hue use patr dikha detee thee
sample-chap11-101.wav,363428,man hee man samajhane lagee thee ki amit kaheen na kaheen kisee roop mein priya ko pasand karata hai
sample-chap11-102.wav,188792,vah usake likhe shabdon mein apana roop khojata hai
sample-chap11-103.wav,239948,lekin priya ke patron kee ibaarat mein use aisa kuchh na dikhaee deta
sample-chap11-104.wav,197612,kaheen bhee apana naam na likha milata
sample-chap11-105.wav,347552,kuchh aksharon ko mitaakar kuchh akshar jod kar bhee apana naam nahin bana dikhata tha
sample-chap11-106.wav,289340,veena ko bhee amit ke manobhaavon kee khabar laganee shuroo ho gaee thee
sample-chap11-107.wav,393416,priya ke prati usakee utsukata dekhakar vah samajh rahee thee amit ke man mein bas rahee priya kee bhaavanaon ko
sample-chap11-108.wav,139400,amit sarvagun sampann laga use
sample-chap11-109.wav,114704,priya ke prati uchit var
sample-chap11-110.wav,241712,lekin aisa sochakar vah pareshaan bhee ho jaatee thee
sample-chap11-111.wav,227600,dev se usake vivaah se ab tak to sab theek chal raha tha
sample-chap11-112.wav,492200,lekin kaheen kuchh ho gaya tab lekin kshanabhar mein usake sanskaar use isase adhik sochane ko rok dete the
sample-chap11-113.wav,137636,dev ko ab kuchh nahin ho sakata
sample-chap11-114.wav,109412,dev ab bilkul theek hai
sample-chap11-115.wav,90008,use ab kuchh nahin hoga
sample-chap11-116.wav,218780,aur aise mein amit ka is sabase kya lena
sample-chap11-117.wav,87360,vah to bilkul theek hai
sample-chap11-118.wav,688888,usakee apanee bhee to jindagee hai sabakee thaah lene vaala apanee patnee ko kitana khush rakhega isakee kalpana karate hee priya ka khila chehara usakee aankhon se utar kar usake dil mein sama jaata
sample-chap11-119.wav,266408,priya amit ko paakar jeevan mein bahut khush rahegee
sample-chap11-120.wav,147336,usake lie amit hee achchha var hai
sample-chap11-121.wav,151748,ghar vaalon ke prati vah nishchit bhee thee
sample-chap11-122.wav,181736,unhen dev kee pichhalee jindagee ka nahin pata
sample-chap11-123.wav,222308,dev theek rahega to unhen kuchh pata bhee nahin lagega
sample-chap11-124.wav,272584,aur dev theek rahega ab aisa usaka man kahata hai
sample-chap11-125.wav,121760,aisee hee usakee kaamana hai
sample-chap11-126.wav,146456,amit ko vah dev se alag karake dekhane lagee
sample-chap11-127.wav,241712,amit ke gun use dev se bhee oopar lagane lage
sample-chap11-128.wav,490436,padhaee pooree karane ke baad usane apane dam par apana vyaapaar shuroo kiya tha aur vah dinaraat mehanat karake oopar hee uth raha tha
sample-chap11-129.wav,127052,din bhar kaam mein vyast rahata
sample-chap11-130.wav,275228,shaam ko apane parivaar ke lie sukhasaadhan jutaane mein vyast rahata
sample-chap11-131.wav,319328,shaadee se pahale veena ko vyaapaar karane vaalon kee dinacharya ka jyaada aabhaas na tha
sample-chap11-132.wav,433988,amit kee dinacharya dekhakar use laga ki naukaree pesha se apana vyaapaar karane vaale bees hee hote hain
sample-chap11-133.wav,238184,unhen sab sukhasaadhan jutaane mein koee pareshaanee nahin hotee
sample-chap11-134.wav,774440,aise mein veena ne apane har patr mein sabakee kushalata ke vishay mein likhane ke saathasaath amit ke baare mein usakee dinacharya ke baare mein usake vyaktitv kee visheshataon ke baare mein kuchh na kuchh likhana shuroo kar diya
sample-chap11-135.wav,284048,maan ko to vah likhatee hee thee priya ko bhee thodaabahut likhane lagee
sample-chap11-136.wav,352844,lekin priya ko apanee deedee ke man mein apane prati basatee ja rahee chaahana kee khabar nahin lag paee
sample-chap11-137.wav,904976,veena ke patron kee ibaarat mein amit ka naam amit kee prashansa padhapadhakar vah amit ke vishay mein sochatee jaroor thee lekin aisa kabhee bhee usake man mein vichaar nahin aaya tha ki usakee deedee amit va usaka sambandh banaane kee soch rahee hai
sample-chap11-138.wav,673008,haan veena deedee ke patr padhakar chhotee bahan geeta jaroor usase chutakee lete hue kahatee thee  veena deedee apane har patr mein amit ke vishay mein dher saaree baaten likhatee hain
sample-chap11-139.wav,251416,kaheen unaka man tumhen apanee devaraanee banaane ka to nahin
sample-chap11-140.wav,155276,aise mein priya muskura bhar detee thee
sample-chap11-141.wav,529244,lekin yah silasila jab har patr mein chalane laga to usake man ne bhee amit kee kalpana se sukhad anubhooti ka anubhav karana shuroo kar diya
sample-chap11-142.wav,310508,lekin man kee baat usane apane man mein hee rakhee kisee ko isakee khabar na huee
sample-chap11-143.wav,224072,aise mein kuchh din aur beete aur priya ka janmadin aa gaya
sample-chap11-144.wav,275228,apane kolej kee sakhiyon ko usane shaam ko chaay par bula rakha tha
sample-chap11-145.wav,172916,donon bahanen subah se hee sab taiyaaree mein jutee theen
