filename,wave_size,text
sample-chap19-0.wav,23449,priya ne dekha maan gumasum hai
sample-chap19-1.wav,14254,raharah kar patr padhatee hai
sample-chap19-2.wav,13836,barabas aankhon se aansoo bah nikalate hain
sample-chap19-3.wav,10910,pyaar se maan ke paas chalee aaee
sample-chap19-4.wav,31390,maan ke aansoo ponchhate hue poochha usane mammee kya hua kisaka patr hai
sample-chap19-5.wav,15508,tab maan ne kaha tumhaaree deedee ka
sample-chap19-6.wav,24912,veena deedee ka kya likha hai dev jeeja jee to theek hain
sample-chap19-7.wav,11746,priya vyaakul ho uthee
sample-chap19-8.wav,20941,kya theek hain vaise hee hai vahee dard vahee bistar
sample-chap19-9.wav,13836,kaisa naseeb hai betee ka meree
sample-chap19-10.wav,9866,vah rone lagee
sample-chap19-11.wav,7567,chup ho jao mammee
sample-chap19-12.wav,9657,sab theek ho jaega
sample-chap19-13.wav,38287,priya maan kee aankhen ponchhane lagee lekin svayan usakee aankhon se aansoo tapatap bahane lage
sample-chap19-14.wav,6313,main kya karun priya
sample-chap19-15.wav,18016,tum bahanon ne mujhe duvidha mein daal diya hai
sample-chap19-16.wav,7776,nirmala ne kaha
sample-chap19-17.wav,4014,duvidha
sample-chap19-18.wav,29092,kaisee duvidha mammee kya kiya mainne priya kee aankhen bah rahee theen
sample-chap19-19.wav,15090,maan ke aansoo nahin dekh sakatee thee vah
sample-chap19-20.wav,15508,ek hee baat hai betee amit ka tumase rishta
sample-chap19-21.wav,27629,kyon mujhe aisa karane ko kahatee ho jo mere man ko manjoor nahin ho raha
sample-chap19-22.wav,3178,mammee
sample-chap19-23.wav,31390,yadi koee achchha lage to kya karun tumase chhipa loon priya ne kahee man kee baat
sample-chap19-24.wav,12373,achchha to mujhe bhee lagata hai betee
sample-chap19-25.wav,10910,lekin phir bhee man nahin maanata
sample-chap19-26.wav,14045,nirmala kee duvidha samajh gaee priya
sample-chap19-27.wav,21986,theek hai mammee tumhaara man nahin maanata to mana kar do
sample-chap19-28.wav,42257,deedee ko shaadee ke baad sukh nahin mila shaayad kisee ko nahee milega isee dar ko paal kar main kabhee bhee shaadee nahin karungee
sample-chap19-29.wav,24494,tum chinta na karo mammee main kabhee tumhaaree marjee se nahin hatoongee
sample-chap19-30.wav,19270,kabhee nahin kahoongee ki mujhe amit se shaadee karanee hai
sample-chap19-31.wav,26375,amit se kya kabhee kisee se shaadee ka khyaal bhee man mein nahin laoongee
sample-chap19-32.wav,39123,bilkul sahaj hokar kaha priya ne lekin apane manobhaavon ko niyantrit nahin rakh sakee phaphakaphaphak kar rone lagee
sample-chap19-33.wav,12373,tab nirmala sambhal gaee
sample-chap19-34.wav,29510,pyaar se priya ka sir apanee godee mein rakh liya aur use sahalaane lagee
sample-chap19-35.wav,9448,tum sab bahanen pagalee ho
sample-chap19-36.wav,14463,itana bhaavuk hona bhee theek nahin
sample-chap19-37.wav,6940,main duvidha mein hoon
sample-chap19-38.wav,24494,meree duvidha door karogee ya mujhe aur adhik pareshaan karogee
sample-chap19-39.wav,61275,mainne tum sabako padhaayaalikhaaya hai isalie ki badee hokar meree mitr banakar mujhe pareshaaniyon se door karane ka raasta batao na ki mere jeevan ko aur ulajha do
sample-chap19-40.wav,42257,nirmala priya ke baalon ko sahalaate hue bole ja rahee thee amit aur tumhaaree jodee kee kalpana karatee hoon to bahut achchha lagata hai
sample-chap19-41.wav,18643,lekin tabhee veena aur dev ka dhyaan ho aata hai
sample-chap19-42.wav,18016,usake dukhon ko dekhakar sab bura lagane lagata hai
sample-chap19-43.wav,34943,aur ab us pagalee ko dekho apanee koee chinta nahin use tumhaara rishta maang rahee hai amit ke lie
sample-chap19-44.wav,13209,na jaane kis mittee kee banee hai vah
sample-chap19-45.wav,10075,apana duhkh bhee use sukh lagata hai
sample-chap19-46.wav,32226,priya ne sunee maan kee baat to usake aansuon kee raphtaar aur badh gaee
sample-chap19-47.wav,11746,nirmala usake aansoo ponchhatee rahee
sample-chap19-48.wav,20106,pyaar karatee rahee aur manaheeman kuchh sochatee rahee
sample-chap19-49.wav,30346,geeta ko bhee priya ka phaphakana sunaee diya vah apanee padhaee chhodakar bhaagee chalee aaee
sample-chap19-50.wav,31390,kya hua kya hua mammee priya ko kyon ro rahee hai usane priya ke paas baithate hue poochha
sample-chap19-51.wav,27838,khushee se ro rahee hai mainne amit ke lie haan jo kah dee hai
sample-chap19-52.wav,4850,sach mammee
sample-chap19-53.wav,8194,munh meetha karao
sample-chap19-54.wav,35570,geeta ne maan ko pyaar se choom liya aur priya ko gudagudaate hue bolee badee paagal hai too ekting kar rahee hai rone kee
sample-chap19-55.wav,12373,chal hath mithaee khila
sample-chap19-56.wav,15508,tab priya ekaek uthee aur maan se lipat gaee
sample-chap19-57.wav,31181,nirmala bhee use pyaar karatekarate apane aansoo ponchh rahee thee
sample-chap19-58.wav,5477,veena khush thee
sample-chap19-59.wav,18434,amitapriya ke rishte kee maan ke mukh se haan sunakar
sample-chap19-60.wav,20733,maan nirmala va pannaalaal donon dillee aae the
sample-chap19-61.wav,6940,amit ko teeka karane
sample-chap19-62.wav,21359,usaka aur usake parivaar vaalon ka munh meetha karane
sample-chap19-63.wav,32435,maan nirmala ne tab amit ko yahee kaha tha beta man ko samajhaaya hai mainne tumhe dekhakar
sample-chap19-64.wav,21568,yahee tamanna hai ki mere jigar ke tukade ko tum khush rakhoge
sample-chap19-65.wav,22195,priya ke saathasaath meree veena ka dhyaan tumhen rakhana hai
sample-chap19-66.wav,21359,jaanatee hoon veena tumhen prem jaise apana bhaee maanatee hai
sample-chap19-67.wav,20524,usako koee kasht na ho yah dhyaan rakhana tum
sample-chap19-68.wav,32644,tumase milakar tumase baat karake jaane kaunasee adrshyashakti ne tumase mera bandhan jod diya hai
sample-chap19-69.wav,36824,itana kuchh ho jaane ke baad bhee tumase aisa lagata hai hamaara pichhale janm ka koee sambandh hai
sample-chap19-70.wav,21986,aise mein mujhe lagata hai mera prem ek nahin do hain
sample-chap19-71.wav,20733,maan nirmala kee baat sunakar amit kee aankhen chhalak uthee theen
sample-chap19-72.wav,17807,use apanee maan ka doosara roop hee lagee nirmala
