filename,wave_size,text
sample-chap10-0.wav,234656,aaj devaveena kee shaadee kee risepshan thee
sample-chap10-1.wav,336084,amit subah se hee ghar aur yoonivarsitee klab ke beech bhaagadaud kar raha tha
sample-chap10-2.wav,235540,subah se keval ek hee baar vah veena se mila tha
sample-chap10-3.wav,342260,veena ko laga kuchh poochhana chaahata tha vah lekin kisee sankochavash vah poochh na saka
sample-chap10-4.wav,444572,aur yah baat use shaam ko samajh aa gaee thee jab deharaadoon se priya geeta va prem aa gae the
sample-chap10-5.wav,361664,unhen aaya dekhakar amit kee aankhon mein jo chamak aaee thee use vah chhipa na saka tha
sample-chap10-6.wav,354608,subah se veena ko vah jitana vyast lag raha tha ab utana hee nishchint laga use
sample-chap10-7.wav,264644,ab kal kee tarah vah veena ke aasapaas mandara raha tha
sample-chap10-8.wav,471032,prem to dev ke saath doosare kisee kamare mein tha aur veena apanee bahanon ke saath hanseethitholee mein magn thee
sample-chap10-9.wav,569816,veena ke chehare kee raunak kaheen bhee aisa kuchh aabhaas nahin karava rahee thee ki raat mein dev aur usake beech kuchh gambheer vaartaalaap hua hai
sample-chap10-10.wav,227600,teesaree baar jab amit aaya to veena ne use baithane ko kaha
sample-chap10-11.wav,303452,tab amit bola  kaise baithoon bhaabhee abhee to saans lene kee phursat bhee nahin hai
sample-chap10-12.wav,366956,yah to main dekh rahee hoon lekin abhee kuchh der se lagata hai tum kuchh bor ho rahe ho
sample-chap10-13.wav,133224,shaayad sab kaam poora ho chuka hai
sample-chap10-14.wav,429580,veena ko amit ke vyavahaar se usake kaam mein vyast rahane kee aadat se sukhad anubhooti ho rahee thee
sample-chap10-15.wav,109412,mera kaam to poora ho chuka hai
sample-chap10-16.wav,136752,bas ab taiyaar hona hai sabako
sample-chap10-17.wav,245240,amit ko sabako taiyaar karane kee bhee jimmedaaree thee
sample-chap10-18.wav,113824,haan sabhee taiyaar honge
sample-chap10-19.wav,124404,tum sabase pahale shuroo ho jao
sample-chap10-20.wav,202024,veena ne muskuraate hue usase kaha
sample-chap10-21.wav,271700,main sabase pahale kaise ho sakata hoon ghar mehamaanon se bhara hai
sample-chap10-22.wav,213488,sabako taiyaar karake hee mujhe mauka milega taiyaar hone ka
sample-chap10-23.wav,620972,aur jaise use kuchh aur yaad aaya  are komal bhaabhee aapako byootee sailoon le jaane vaalee theen na na jaane kya kar rahee hain  dekhakar aata hoon
sample-chap10-24.wav,197612,yah kahakar vah phir baahar nikal gaya
sample-chap10-25.wav,204668,veena usakee baat sunakar keval muskura bhar dee
sample-chap10-26.wav,185264,usane apanee bahan priya va geeta kee or dekha
sample-chap10-27.wav,180852,ve bhee amit kee or dekh muskura rahee theen
sample-chap10-28.wav,179092,amit kamare se nikala to veena ne kaha
sample-chap10-29.wav,90008,bahut achchha ladaka hai
sample-chap10-30.wav,95300,sabaka dhyaan rakhata hai
sample-chap10-31.wav,183500,aapaka to kuchh jyaada hee rakh raha hai
sample-chap10-32.wav,54728,geeta ne kaha
sample-chap10-33.wav,278756,haan lekin sabake lie har kaam karane ko taiyaar rahata hai
sample-chap10-34.wav,214368,kal se dekh rahee hoon saare ghar mein chhaaya hua hai
sample-chap10-35.wav,368720,aur jaise use kuchh yaad ho aaya ho vah priya va geeta se bolee  tum ekado din rukogee na
sample-chap10-36.wav,147340,bhaiya kah rahe the kal chale jaenge
sample-chap10-37.wav,97064,priya ne kaha
sample-chap10-38.wav,57372,nahin kal nahin
sample-chap10-39.wav,237304,abhee vah pooree baat kah bhee na paee thee ki amit phir se aa gaya
sample-chap10-40.wav,351080,amit ne veena ka shabd sun liya tha  kal nahin kya  usane poochh liya
sample-chap10-41.wav,344024,veena muskuraatee huee bolee  yoon hee priya kah rahee thee kal vaapis jaane ke lie
sample-chap10-42.wav,271700,are kal hee  priya kee or dekha usane phir veena ko kaha
sample-chap10-43.wav,155276,kal kyon jaengee do chaar din ruk kar jaen
sample-chap10-44.wav,128816,inhonne dillee nahin dekhee hogee
sample-chap10-45.wav,107648,main sab ghuma doonga
sample-chap10-46.wav,102356,geeta sunakar khush ho gaee
sample-chap10-47.wav,367836,lekin priya ne kaha  vaise bhee main kahaan ruk sakatee hoon agale haphte mere praiktikal shuroo hone hain
sample-chap10-48.wav,109412,tabhee komal bheetar aa gaee
sample-chap10-49.wav,193204,usako dekhakar amit ka hausala aur badh gaya
sample-chap10-50.wav,273464,vah usee kee or aamukh hokar bola  hamen kya aitaraaj ho sakata hai
sample-chap10-51.wav,199376,lekin komal bhaabhee jaane degee tab na
sample-chap10-52.wav,238184,kisako jaane degee jara main bhee to jaanoon  komal ne kaha
sample-chap10-53.wav,114704,priya va geeta ko
sample-chap10-54.wav,51200,veena ne bataaya
sample-chap10-55.wav,135872,are yah kaise ho sakata hai
sample-chap10-56.wav,90008,is haphte hamaare saath rahen
sample-chap10-57.wav,77660,dillee ghoomen
sample-chap10-58.wav,232008,agale haphte tum va dev deharaadoon chakkar lagaane jaoge hee
sample-chap10-59.wav,117352,tumhaare saath hee vaapis chalee jaengee
sample-chap10-60.wav,534536,komal jaise amit ke man kee chaahana ko bhaanp chukee thee amit ko muskuraate dekhakar phir bolee  kyon amit theek rahega na
sample-chap10-61.wav,149984,haanhaan main to pahale hee kah raha tha
sample-chap10-62.wav,239948,lekin komal kee arthapoorn muskuraahat dekhakar vah jhempasa gaya
sample-chap10-63.wav,238184,tab komal veena ko lekar byootee sailoon jaane ko chal dee
sample-chap10-64.wav,160568,amit shesh taiyaaree mein jut gaya
sample-chap10-65.wav,208196,paartee badee dhoomadhaam se sampann ho gaee
sample-chap10-66.wav,116468,veena ka man khush ho gaya
sample-chap10-67.wav,630672,dev ke naaterishtedaar dev ke mitr use jitane pyaar se mile aur usane yah baarabaar mahasoos kiya ki apane samaaj mein dev kee bahut ijjat hai
sample-chap10-68.wav,302572,sabhee usake gyaan kee usake svabhaav kee prashansa kar rahe the
sample-chap10-69.wav,229364,veena ko yah sab dekhakar svayan par garv mahasoos hua
sample-chap10-70.wav,382832,priya va geeta bhee aisa dekhakar bahut khush hueen
sample-chap10-71.wav,202904,prem ko to amit ne apane paas se hilane hee na diya tha
sample-chap10-72.wav,240832,paartee se lautakar dev va veena jab apane kamare mein aa gae
