filename,wave_size,text
sample-chap25-0.wav,204668,dev ko gujare ek maah ho chala tha
sample-chap25-1.wav,178208,veena ek dam khaalee ho gaee thee
sample-chap25-2.wav,132344,koee kaam nahee tha usake paas
sample-chap25-3.wav,218780,sabhee kee koshish rahatee thee ki koee na koee usake paas bana rahe
sample-chap25-4.wav,628028,pahale kuchh din to pramod va komal donon dopahar baad aa jaate the aur raat der tak vaheen ruke rahate the unake upasthiti mein veena ko achchha lagata tha
sample-chap25-5.wav,268172,lekin maan krashna ko unaka yoon roj chala aana akharane laga tha
sample-chap25-6.wav,211724,kyonki pramod kee upasthiti unhen dev kee baaten hee yaad karaatee thee
sample-chap25-7.wav,441044,vah har baat ko lekar beechabeech mein ek baat hee kahatee pramod se tumhen dekhatee hoon to dev yaad ho aata hai
sample-chap25-8.wav,199376,usaka duhkh chaahakar bhee kam nahee kar paate
sample-chap25-9.wav,95300,dev yaad sabhee ko aata tha
sample-chap25-10.wav,250532,lekin yaad ko baarabaar kuredana achchha nahee lagata doosaron ko
sample-chap25-11.wav,252296,dheeredheere pramodakomal ka aana kam hone laga
sample-chap25-12.wav,409292,amit veena ko dekhata to sochata ki yahee sthiti banee rahee to veena vakt gujarane ke saatasaat bilkul nishkriy ho jaegee
sample-chap25-13.wav,222308,aise mein vah dev ke saathee prophesar tripaathee se milane chala gaya
sample-chap25-14.wav,243476,prophesar tripaathee dev ke saath hee khaalasa kaalej mein padhaate the
sample-chap25-15.wav,157040,unaka achchha dabadaba bhee tha kaalej mein
sample-chap25-16.wav,428696,dopahar jab vah kaalej mein pahuncha us samay vah staapharum mein baithe apane doosare saathiyon ke saath baatacheet mein magn the
sample-chap25-17.wav,222308,amit ko dekhate hee badee garmajoshee se uthakar usase mile
sample-chap25-18.wav,179972,aao amit main subah hee tumhen yaad kar raha tha
sample-chap25-19.wav,262880,apane paas bithaate hue bole kaho kaise chal raha hai
sample-chap25-20.wav,98828,sab theek hai tripaathee saahab
sample-chap25-21.wav,269936,kaee dinon se aapase milane kee soch raha tha aur aaj aapase milane chala aaya
sample-chap25-22.wav,74132,amit ne kaha
sample-chap25-23.wav,359900,achchha kiya main svayan tumase milakar veena jee kee saitalamaint ke vishay mein baat karana chaah raha tha
sample-chap25-24.wav,165860,amit ke man kee baat ko jaise unhone bhaanp liya ho
sample-chap25-25.wav,128816,svayan hee unhonne baat chhed dee
sample-chap25-26.wav,335204,isee beech amit ko dekhakar any kaee lekcharaar jo use dev ke sandarbh mein jaanate the chale aae
sample-chap25-27.wav,201140,sabakee baatacheet ka kendr veena hee ban gaee thee
sample-chap25-28.wav,278756,kya socha hai veena jee ne apane lie prashn prophesar jasapaal sinh ka tha
sample-chap25-29.wav,162332,abhee to vah sambhalee bhee nahin hain apane duhkh se
sample-chap25-30.wav,354608,lekin main chaahata hoon kaalej kee taraph se yadi koee aashvaasan mil jaata dev kee post ke evaj mein
sample-chap25-31.wav,299924,kaalej unhen yadi lekcharaar ke rup mein niyukt kar de to bahut achchha hoga unake lie
sample-chap25-32.wav,90008,amit ne apanee baat kahee sabase
sample-chap25-33.wav,104120,kyon nahin kyon nahin
sample-chap25-34.wav,109412,ek saath teenachaar sammilit svar ubhare
sample-chap25-35.wav,234656,veena jee emesasee hai na ek ne poochha
sample-chap25-36.wav,224072,jee haan shaadee se pahale to vah kendriy vidyaalay mein padhaatee thee
sample-chap25-37.wav,375776,dev kee beemaaree ke dauraan koshish kee traansaphar kee aur jab traansaphar nahee huee to unhonne tyaagapatr de diya
sample-chap25-38.wav,135872,bahutabadee galatee kar dee unhonne
sample-chap25-39.wav,160568,itanee achchhee naukaree nahee chhodanee chaahie thee
sample-chap25-40.wav,118232,bina tanakhvaah ke chhuttee le letee
sample-chap25-41.wav,119996,prophesar tripaathee ne kaha
sample-chap25-42.wav,714464,tab socha tha dev theek ho jaega to dubaara se koshish kar legee aur phir unhonne socha tha dev ke theek hone ke baad vah peeechadee karengee aur tab kaalej kee naukaree hee behatar rahegee unake lie
sample-chap25-43.wav,72368,amit ne saphaee dee
sample-chap25-44.wav,195848,khair ab jo ho gaya usako sochane ka koee phaayada nahee
sample-chap25-45.wav,264644,ab to prinsipal saahab ko mil kar kahana chaahie kuchh karane ko
sample-chap25-46.wav,322856,yah sujhaav prophesar mattoo ka tha jise dev kee salaah par hee naukaree ke lie chuna gaya tha
sample-chap25-47.wav,756800,tab prophesar tripaathee ne amit se kaha amit aise mein behatar hoga tum kal hee veena jee kee taraph se ek praarthanaapatr banaakar le aao behatar rahega unhen saath lekar hee prinsipal saahab se mil lo
sample-chap25-48.wav,176444,ham bhee aaj ya kal unase milakar baat kar lenge
sample-chap25-49.wav,243476,aur aage kee yojana usake baad hee banaen to theek rahega
sample-chap25-50.wav,112940,jaisa aap behatar samajhen
sample-chap25-51.wav,139400,main kal hee unhen lekar aa jaunga
sample-chap25-52.wav,225836,amit ne kaha aur uthane ka upakram karate hue bola achchha chalata hoon
sample-chap25-53.wav,52964,kal miloonga
sample-chap25-54.wav,187028,aur sabase haath milaakar vah baahar nikal aaya
sample-chap25-55.wav,688004,tab usake saathasaath prophesar mattoo bhee baahar aa gae amit dev ke provident phand ke lie bhee phaarm bhaarana hoga aur haan kal main teechars velapheyar phand ka bhee phaarm mangava loonga
sample-chap25-56.wav,372248,usake antargat kisee bhee teechar kee aakasmik mratyu par rupaye dene ka praavadhaan hai
sample-chap25-57.wav,164096,yah sunakar amit ne kaha mattoo bhaee
sample-chap25-58.wav,497492,aaj hamen rupayepaise kee jarurat nahin jarurat hai bhaabhee ko sahaara den kee unake khaleepan ko door karane kee
sample-chap25-59.wav,199376,unake lie koee raasta ban jae bas yahee kaamana keejie
sample-chap25-60.wav,305216,main tumhaare saath hoon amit mujhase aur any sabhee se jo ban padega vah ham karenge
sample-chap25-61.wav,252296,tab prophesar mattoo se haath milaakar amit ne vida lee
sample-chap25-62.wav,181736,agale din veena ko saath lekar amit kaalej pahunch gaya
sample-chap25-63.wav,188792,prinsipal saahab bahut achchhee tarah mile
sample-chap25-64.wav,356372,unake vyavahaar se laga ki jaise prophesar tripaathee ne unase is sambandh mein pahale se hee baat kar lee thee
sample-chap25-65.wav,576872,veena kee arjee ko dekhane ke baad vah bole dekhie veena jee main apanee taraph se pooree koshish karunga ki aapako teeching laeen mein hee koee aaphar dee ja sake
sample-chap25-66.wav,365192,lekin meree apanee raay mein behatar hoga ki aap teeching kee apeksha edaministreshan kee jaab hee len
sample-chap25-67.wav,167624,aisa kyon sar veena unhen dekhate hue bolee
sample-chap25-68.wav,61784,aap svayan dekhie
sample-chap25-69.wav,255824,lagabhag gyaarah varsh pahale apane kaalej kee padhaee pooree kee thee
sample-chap25-70.wav,148220,usake baad aapane praimaree teechar kee naukaree kee
sample-chap25-71.wav,190556,ab dhaee saal se bilkul kuchh nahin kar rahee hain
sample-chap25-72.wav,550412,ek tarah se apane vishay se aap lambe samay se bilkul bhee tach mein nahin hain aise mein kaalej star kee padhaee karavaana bilkul sambhav nahin hoga
sample-chap25-73.wav,128816,unhonne apanee raay spasht kar dee
sample-chap25-74.wav,169388,main mehanat se apane vishay ko phir se grahan kar loongee
sample-chap25-75.wav,285812,phir kuchh rukee aur bolee lekin phir bhee aap jo uchit samajhen vah keejie
sample-chap25-76.wav,236420,amit ko tab laga antim vaaky bhaabhee ko nahin kahana chaahie tha
sample-chap25-77.wav,176444,ve donon tab unase vida lekar baahar nikale
sample-chap25-78.wav,513368,staapharum mein pahunch kar jab amit ne saaree baat prophesar tripaathee se kahee to unhonne bhee kaha bhaabhee jee aapake antim vaaky se sab gadabad ho gaee
sample-chap25-79.wav,234656,ab vah yahee kahenge ki aapako koee klairikal jaab de dee jae
sample-chap25-80.wav,146456,vah to main karungee nahee tab veena ne kaha
sample-chap25-81.wav,132344,vah to aapako unheen se kahana hoga
sample-chap25-82.wav,97064,tab prophesar tripaathee ne kaha
sample-chap25-83.wav,183500,chalie unhen koee prapojal to dene deejie
sample-chap25-84.wav,91772,tabhee baat kee jaegee
sample-chap25-85.wav,79424,tab amit ne kaha
sample-chap25-86.wav,402236,amit tumhaaree baat theek hai lekin aajakal jamaana doosare kee raay apane upar laadane ka nahin hai
sample-chap25-87.wav,329912,aaj to avasar milate hee achchhee naukaree haasil karane ke lie sabhee neetiyaan apanaanee padatee hai
sample-chap25-88.wav,333440,laikcharaaraship ke lie jo nyoonatam yogyata honee jaruree hai vah to hai phir kaahe ka dar
sample-chap25-89.wav,162332,ek baar naukaree mil jae phir sab theek ho jaata hai
sample-chap25-90.wav,271700,phir dheere se phusaphusaate hue bole ye log bhool rahe hai
sample-chap25-91.wav,250532,prophesar jasapaal kee patnee ko dev ne hee niyukt karavaaya tha
sample-chap25-92.wav,241712,chaahe raajaneetik davaab ke kaaran unakee patnee ko naukaree milee thee
sample-chap25-93.wav,239948,lekin dekho donon patipatnee ek hee kaalej mein laikcharaar hai
sample-chap25-94.wav,134108,donon kee hee eme saikind diveejan
sample-chap25-95.wav,421640,amit ko laga prophesar tripaathee sahaanubhooti prakat kar aisee baate kar apane ko unaka sabase bada himaayatee saabit karana chaahate hai
sample-chap25-96.wav,451628,bhaabhee ke paristhiti doosaree hai tripaathee saahab unhen aaj hausala dekar kaha jaana chaahie ki aap yah karen ham aapake saath hai
sample-chap25-97.wav,79424,amit ne kaha
sample-chap25-98.wav,90008,yahee to mai kah raha hoon
sample-chap25-99.wav,93536,ham sab inake saath hai
sample-chap25-100.wav,280520,ab aap prinsipal saahab se phir milana aur laikcharaaraship ke lie hee jor dena
sample-chap25-101.wav,291104,tripaathee saahab ke shabdon se veena ka saahas phir badh gaya tha
sample-chap25-102.wav,254060,ghar pahunch kar inhonne dekha ki pannaalaal va nirmala aae hue the
sample-chap25-103.wav,284048,veena apanee maan ko dekhakar usase lipat gaee aur barabas usakee aankhen bahane lagee
sample-chap25-104.wav,171152,unake aane ka prayojan amit ko apanee maan se gyaat hua
sample-chap25-105.wav,172916,ve veena ko apane saath le jaane ke lie aae the
sample-chap25-106.wav,98828,krashna ka man bhee khinn tha
sample-chap25-107.wav,213488,pita shreeraam apanee aadat ke anusaar chup the
sample-chap25-108.wav,238184,amit ne hee baat chalaee abhee kuchh din ruk jaen bhaabhee to behatar hoga
sample-chap25-109.wav,127052,shaayad naukaree kee kuchh baat ban jae
sample-chap25-110.wav,211724,beta koee sada ke lie to nahee le ja rahe use ham
sample-chap25-111.wav,359900,maan nirmala ne kaha thode badalaav se isaka man bhee theek ho jaega aur thoda hamen bhee achchha lagega
sample-chap25-112.wav,162332,ghar mein har samay isee mein dhyaan laga rahata hai
sample-chap25-113.wav,306980,tab krashna ne kaha hamaara bhee ab kaun hai veena to meree apanee betee hai
sample-chap25-114.wav,247004,dev nahee raha ab isee ko dekhakar yahee lagata hai hamaara doosara dev yahee hai
sample-chap25-115.wav,502784,aapakee hee betee hai bahan jee main aapase nivedan karata hoon ki aap bhee chalie kuchh din hamaare paas rah aaie
sample-chap25-116.wav,90008,aapako bhee achchha lagega
sample-chap25-117.wav,109412,yah pannaalaal ne kaha tha krashna se
sample-chap25-118.wav,437516,tab pita shreeraam ne apanee chuppee todee veena ka man hai to le jaie beshak usakee khushee mein hee hamaaree khushee hai
sample-chap25-119.wav,291104,veena ko deharaadoon jaane kee sochakar hee achchha lag raha tha
sample-chap25-120.wav,141164,ekaek use laga ki kaheen kuchh khaaleepan hai yahaan
sample-chap25-121.wav,151748,yahaan se door hatakar achchha lagega use
sample-chap25-122.wav,236420,aise mein naukaree milane se behatar use lag raha tha kuchh aaraam
sample-chap25-123.wav,425168,naukaree paane kee laalasa jo dopahar tak thee usake man mein usase upar uth aaee maan ke paas baithakar aaraam karane kee chaah
sample-chap25-124.wav,372248,aise mein amit kuchh kahata to shaayad veena ko nirmala va pannaalaal ko anyatha lag sakata tha
sample-chap25-125.wav,119996,usane chup rahana hee behatar samajha
sample-chap25-126.wav,315800,agale din subahasavere vah un sabako bas par bitha kar laut aaya
sample-chap25-127.wav,264644,chaahakar bhee amit maan nirmala se priya kee koee baat nahin kar paaya
sample-chap25-128.wav,294632,chaahakar bhee veena bhaabhee ke haath priya ko koee patr na bhej saka
