filename,wave_size,text
sample-chap6-0.wav,194084,pannaalaal ke lie dillee naee jagah nahin thee
sample-chap6-1.wav,310508,naukaree ke dauraan bhee kaee baar vah dillee aa chuka tha aur naukaree ke baad bhee
sample-chap6-2.wav,241712,pichhalee baar vah varsh bhar pahale hee aaya tha priya ke saath
sample-chap6-3.wav,171152,priya ko preemaideekal kee pareeksha denee thee
sample-chap6-4.wav,336968,aur dillee jaisee jagah mein vah raajendr nagar mein apane kisee puraane mitr ke ghar thahara tha
sample-chap6-5.wav,338732,aur vaheen se agale din priya ke saath maulaana aajaad medeekal kolej tak gaya tha
sample-chap6-6.wav,146456,dillee ka vahee ilaaka dekha hua tha usaka
sample-chap6-7.wav,234656,maadalataun kee or jaane ka yah pannaalaal ka pahala avasar tha
sample-chap6-8.wav,100592,saath mein nirmala thee
sample-chap6-9.wav,449864,ramesh ne use achchhee tarah samajha diya tha ki baahar nikalate hee unhen seedhee bas mil jaegee
sample-chap6-10.wav,271700,vyarth mein vah kisee skootarataiksee ke chakkar mein na pad jaen
sample-chap6-11.wav,160568,aur pannaalaal ne bhee yahee kiya
sample-chap6-12.wav,192320,bas adde se nikalakar unhonne mudrika bas pakad lee
sample-chap6-13.wav,462212,bas mein achchhee khaasee bheed thee aur ve donon dheeredheere khisakate hue aage draeevaraseet ke paas aakar khade ho gae
sample-chap6-14.wav,374012,peechhe kee seeton par baithe kisee bhee yaatree ne unakee umr ka khyaal karake unhen seet nahin dee
sample-chap6-15.wav,185264,sabase aage kee seet par ek navayuvatee baithee thee
sample-chap6-16.wav,121760,vahee unhen dekhakar khadee ho gaee
sample-chap6-17.wav,206432,tab pannaalaal ne nirmala ko vahaan baith jaane ko kaha
sample-chap6-18.wav,213488,krtagyata se use dekhatee huee nirmala seet par baith gaee
sample-chap6-19.wav,109412,vah kaaphee thakee huee thee
sample-chap6-20.wav,359900,usee ladakee kee or dekhate hue vah bolee aao betee tum bhee baith jao mere saath
sample-chap6-21.wav,86480,naheennaheen aap baithe rahie
sample-chap6-22.wav,141164,mujhe bas thodee door tak jaana hai
sample-chap6-23.wav,114704,us navayuvatee ne nirmala se kaha
sample-chap6-24.wav,287576,kahaan tak jaana hai betee kya modal taun tumhaare raaste mein aaega
sample-chap6-25.wav,111176,mujhe modalataun hee jaana hai
sample-chap6-26.wav,52964,us ladakee ne kaha
sample-chap6-27.wav,194084,tab pannaalaal aur nirmala donon hee khush ho gae
sample-chap6-28.wav,209960,chalo tab to achchha hai betee hamen bhee vaheen jaana hai
sample-chap6-29.wav,97064,alpana sinema ke paas
sample-chap6-30.wav,86480,main aapako bata doongee
sample-chap6-31.wav,201140,phir kuchh rukakar bolee  aap kahaan se aa rahe hain
sample-chap6-32.wav,60020,deharaadoon se
sample-chap6-33.wav,116468,shaayad pahalee baar aae hain
sample-chap6-34.wav,98828,haan yahee samajho
sample-chap6-35.wav,167624,isake baad un donon mein aur baat nahin huee
sample-chap6-36.wav,257588,modal taun aaya to us ladakee ne unhen bhee utar jaane ko kaha
sample-chap6-37.wav,227600,saamaan ke naam par pannaalaal ke paas keval ek baig tha
sample-chap6-38.wav,273464,jise haath mein lie vah nirmala va us ladakee ke peechhepeechhe bas se utar gaya
sample-chap6-39.wav,272580,tab us ladakee ne unase ghar ka nambar poochha aur unhen ghar tak pahuncha diya
sample-chap6-40.wav,179092,ghar par sabhee ko unakee hee prateeksha thee
sample-chap6-41.wav,344024,pannaalaal va nirmala ne jaise hee ghar mein pravesh kiya saamane unhen ramesh kumaar khada dikha
sample-chap6-42.wav,195848,unakee aahat par hee vah baahar aa gaya tha
sample-chap6-43.wav,60020,namaskaar jee
sample-chap6-44.wav,158804,haath jodate hue vah bola svaagat hai aapaka
sample-chap6-45.wav,38852,aaeee
sample-chap6-46.wav,169388,aur aage badhakar usane pannaalaal se haath milaaya
sample-chap6-47.wav,321092,tab tak bheetar se ramesh kumaar ke vrddh pita va maan bhee aa gae the
sample-chap6-48.wav,298160,sabhee ka aapas mein abhivaadan hua aur unheen ke saath draeeng room mein aa gae
sample-chap6-49.wav,197612,pal bhar mein ghar ke sabhee log vahaan aa chuke the
sample-chap6-50.wav,74132,amit va dev bhee
sample-chap6-51.wav,139400,karnal mohan kumaar dillee mein nahin the
sample-chap6-52.wav,112940,na hee unakee patnee
sample-chap6-53.wav,208196,maalatee ne pravesh kiya tre lie usamen sharabat ke gilaas the
sample-chap6-54.wav,261116,un donon ko namaste ke saath usane kaha ghar mein sabhee theek honge
sample-chap6-55.wav,86480,veena kaisee hai
sample-chap6-56.wav,88244,sab kushalamangal hain
sample-chap6-57.wav,68840,pannaalaal ne kaha
sample-chap6-58.wav,254060,aap aaraam karenge thoda dev ke pita shree raam ne unase poochha
sample-chap6-59.wav,208196,naheennaheen aaraam kee aavashyakata nahin mahasoos ho rahee
sample-chap6-60.wav,155276,itana saphar karane kee to aadat hai hamaaree
sample-chap6-61.wav,123524,narm svar mein kaha pannaalaal ne
sample-chap6-62.wav,199376,paanchachhah ghante to lage honge phir poochha shree raam ne
sample-chap6-63.wav,81188,poore chhah ghante lag gae
sample-chap6-64.wav,181736,subah chhah baje kee bas pakadee thee ham logon ne
sample-chap6-65.wav,192320,hamen to us taraph jaane ka avasar hee nahin mila kabhee
sample-chap6-66.wav,93536,tab maan krshna ne kaha
sample-chap6-67.wav,116468,ab to sambandh ban gae hain
sample-chap6-68.wav,118232,aanaajaana laga hee rahega
sample-chap6-69.wav,68840,kaha nirmala ne
sample-chap6-70.wav,127052,bhagavaan sukh karen
sample-chap6-71.wav,102356,yah aksar kahatee thee krshna
sample-chap6-72.wav,187028,shaayad bhagavaan par adhik vishvaas tha use
sample-chap6-73.wav,188792,eeshvar to jo karata hai achchha hee karata hai bahan jee
sample-chap6-74.wav,179972,shesh vyakti ko apane karmon par vishvaas hona chaahie
sample-chap6-75.wav,225836,pannaalaal jo niyam se eevar kee aaraadhana karata tha
sample-chap6-76.wav,174680,apane eeshvar prem se parichay karavaaya usane
sample-chap6-77.wav,299924,ramesh kumaar va dev mahasoos kar rahe the ki baat bujurgon kee chal rahee hai
sample-chap6-78.wav,119996,jo bina chhor ke aage badhatee rahegee
sample-chap6-79.wav,340496,tab ramesh kumaar ne baatacheet ka vishay badalate hue kaha eeshvar ne hee sanjog
sample-chap6-80.wav,299924,banaaya tha dev aur veena ka tabhee dekhie aap kahaan the aur ham kahaan
sample-chap6-81.wav,204668,aaj ham logon ke beech ek atoot rishta kaayam ho chuka hai
sample-chap6-82.wav,222308,aur phir bola  baaboojee ne poochh liya hai pandit se
sample-chap6-83.wav,149984,usane nau pharavaree kee taareekh nikaalee hai
sample-chap6-84.wav,308744,aap bataie aapake pandit ne koee aur shubh mahoort bataaya hai
sample-chap6-85.wav,162332,aapane poochh liya vahee kaaphee hai
sample-chap6-86.wav,65312,pannaalaal ne kaha
sample-chap6-87.wav,361664,is par ramesh ne kaha tab theek hai nau pharavaree ko ham log shaam tak pahunch jaenge
sample-chap6-88.wav,195848,raat phere dilavaakar das kee subah vaapis aa jaenge
sample-chap6-89.wav,378420,tab nirmala ne kaha krshna se bahan jee aapake reetirivaajon ka hamen kuchh adhik nahin pata
sample-chap6-90.wav,97064,thoda kuchh bata deejie
sample-chap6-91.wav,286696,abhee krshna kuchh kahatee ki dev bol utha koee reetirivaaj nahin hain
sample-chap6-92.wav,298160,bas ham paanch log aaenge shaanti se aur hamen kuchh chaahie bhee nahin
sample-chap6-93.wav,97064,shaanti se nahin beta
sample-chap6-94.wav,282284,deharaadoon mein jab se hamane ghar banaaya hai yah hamaare ghar kee pahalee shaadee hai
sample-chap6-95.wav,183500,suneeta kee shaadee hamane himaachal mein hee kee thee
sample-chap6-96.wav,109412,saaree rishtedaaree jo vahaan hai
sample-chap6-97.wav,181736,ab veena kee shaadee kaise sab chuppee se ho jae
sample-chap6-98.wav,102356,yah theek nahin lagata
sample-chap6-99.wav,153512,aap ghar ke log hee aaen koee baat nahin
sample-chap6-100.wav,157040,vaise achchha lagata ki baaraat aatee
sample-chap6-101.wav,90008,phir bhee meree praarthana hai baindabaaja aae
sample-chap6-102.wav,112056,
sample-chap6-103.wav,119996,chalie aapakee baat rahegee
sample-chap6-104.wav,119116,shesh hamen kuchh nahin chaahie
sample-chap6-105.wav,154392,ramesh kumaar ne nirnayaatmak svar mein kah diya
