filename,wave_size,text
sample-chap16-0.wav,22613,dev do naavon par savaar hua svayan ko paata tha
sample-chap16-1.wav,32853,haradam use lagata tha ki veena hai usake saath to usaka dard koee maayane nahin rakhata
sample-chap16-2.wav,47273,doosara vah kabhee sochata veena kee nijee jindagee ke baare mein to lagata usane anyaay kiya hai usake saath shaadee karake
sample-chap16-3.wav,53751,dard jab bhee badh jaata to use dar lagane lagata ki yah dard sada rahane laga to na jaane isaka parinaam kya ho dherasee kitaaben padhane laga tha
sample-chap16-4.wav,14881,dhoondhane laga tha dard ka kaaran
sample-chap16-5.wav,53960,lekin kitaabon kee baat kya ek sach jo use saamane dikhane laga tha usase munh chhipaane ke lie vah veena kee baanhon ka sahaara lie rahata tha
sample-chap16-6.wav,42466,ek kshan bhee use apanee aankhon se door na kar paane kee usakee chaah veena ko apane prati prem hee lagatee thee
sample-chap16-7.wav,69634,vah prem kee divaanee yahee bhaav haradam man mein lie rahatee thee ki dev kitana chaahata hai use aisee chaahat usakee dekhakar dev apana dard bheetar hee bheetar chhipae rakhane laga tha
sample-chap16-8.wav,27211,ab usane apanee dinacharya mein veena ka saath chaubees ghante ka bana liya tha
sample-chap16-9.wav,17807,kolej bhee vah veena ko saath le jaane laga tha
sample-chap16-10.wav,35779,subah nau baje se do baje ke beech saptaah mein paanch din doyaateen lekchar dene hote the
sample-chap16-11.wav,18225,itana samay veena staapharoom mein baithee rahatee
sample-chap16-12.wav,15717,usaka samay badee saralata se kat jaata tha
sample-chap16-13.wav,42048,dev ka koee na koee saathee usase baaten karata rahata ya phir vah kisee na kisee patrika ke panne palatatee rahatee
sample-chap16-14.wav,38287,kuchh aur nahin hota to staaph room kee khidakee se baahar mastee mein ghoom rahe chhaatrachhaatraon ko dekhatee rahatee
sample-chap16-15.wav,38914,skool mein jis anushaasan mein usane padhaaya tha vah anushaasan use yahaan kolej mein nahin dikhata tha
sample-chap16-16.wav,30764,svachchhand bhaav se vicharate mastee karate hue chhaatron ko dekhana use bahut achchha lagata tha
sample-chap16-17.wav,31808,aise samay vah kalpana bhee karatee ki kaash vah bhee yahaan padha rahee hotee
sample-chap16-18.wav,14672,dev se apanee ichchha jaahir kar dee thee usane
sample-chap16-19.wav,42257,tab dev ne yahee kaha tha usase ki sirph post grejuet kee digree ke hone se ab kolej mein naukaree nahin lag sakatee
sample-chap16-20.wav,17807,saath mein peeechadee hona jarooree ho gaya hai
sample-chap16-21.wav,14463,veena kya risarch karana chaahegee
sample-chap16-22.wav,26166,padhaee ek baar chhoot jae to dubaara shuroo karana bahut kathin hota hai
sample-chap16-23.wav,26166,lekin veena svayan ko aur padhaee ke lie taiyaar bhee nahin paatee thee
sample-chap16-24.wav,11746,jo padh liya vahee kaaphee hai
sample-chap16-25.wav,22613,bas badalee ho jae aur vah skool jaana shuroo kar de
sample-chap16-26.wav,20941,ham jo sochate hain jarooree nahin ki vah sach mein badal jae
sample-chap16-27.wav,11537,sapane sabhee saakaar nahin hote
sample-chap16-28.wav,21986,sochate kuchh hain hota vahee hai jo bhaagy mein likha ho
sample-chap16-29.wav,26584,haan bhaagy mein likhe ko sahaj hokar len to duhkh duhkh nahin lagata
sample-chap16-30.wav,13209,samayachakr apanee gati se chalata hai
sample-chap16-31.wav,28047,veena samayachakr ke saath chalatee achchhe kee hee kalpana karatee thee
sample-chap16-32.wav,30137,lekin jo pareshaanee ka daur shuroo ho chuka tha vah ab rukane ka naam nahin le raha tha
sample-chap16-33.wav,27420,dev ka dard ab ek niyamit dinacharya ka roop dhaaran kar chuka tha
sample-chap16-34.wav,13000,gharabhar mein sabako khabar lag gaee thee
sample-chap16-35.wav,34525,maan krshna ko pata laga to vah bhee yahee bolee  dubaara jao beta doktar ke paas
sample-chap16-36.wav,36615,dev tab unhen kya kahata chupachaap haan kah kar veena ke saath apane kamare mein aa gaya
sample-chap16-37.wav,38078,bistar par letate hue usane veena se yahee kaha  mujhe us din doktar gupta kee baat achchhee nahin lagee
sample-chap16-38.wav,22613,laga ki vah jaise apanee galatee par parda daal rahe hon
sample-chap16-39.wav,39123,aise mein main soch raha hoon ki kyon na main apanee sanstha ke maadhyam se aims mein apana poora chaikap karavaoon
sample-chap16-40.wav,17807,agar ve kahenge to rediyotharaipee karava lenge
sample-chap16-41.wav,54796,dev ne veena ko pahale se hee apanee klostamee peshent sosaitee ke vishay mein bata rakha tha
sample-chap16-42.wav,51661,is sanstha kee sthaapana mein huee thee jab isake rogee shree raajendr garg ke sambandhiyon ko klostamee baig ke lie daradar bhatakana pada tha
sample-chap16-43.wav,38496,unhonne hee svasth hone ke uparaant apana saara samay is sanstha ko chalaane mein vyateet karana shuroo kar diya tha
sample-chap16-44.wav,54796,ve jab bhee pata chalata jahaan bhee rogee hota pahunch jaate aur is rog se sambandhit sabhee jaanakaaree mareez va usake parivaar vaalon ko de dete the
sample-chap16-45.wav,33898,aise mein desh ke har bade aspataal mein sabhee doktaron se unaka sampark sthaapit rahata tha
sample-chap16-46.wav,69634,haan dev ko is sanstha ke baare mein opareshan ke samay isalie nahin pata chala tha kyonki use ek praeevet narsing hom mein bhartee karavaaya gaya tha aur vaheen doktar gupta ne usaka opareshan kar diya tha
sample-chap16-47.wav,72977,is sanstha ke vishay mein jaanakaaree to use opareshan ke chhah maheene baad lagee jab use baarabaar apane baig mangavaane ke lie videsh rah rahe kisee na kisee jaanakaar ko kahane mein sharm aane lagee thee
sample-chap16-48.wav,10910,sabhee usakee madad karate the
sample-chap16-49.wav,25957,apane kharche par baig bhej dete the lekin paise koee nahin leta tha
sample-chap16-50.wav,34943,aise mein usane baig banaane vaalee kampanee ko jab likha to use vaapasee daak se javaab aa gaya
sample-chap16-51.wav,38496,dev ko tab yah jaanakar aashchary hua tha ki ek sanstha hai yahaan dillee mein jo sab saadhan jutaatee hai
sample-chap16-52.wav,43093,garg saahab se mila to jaanakar aashchary hua ki keval dillee mein hee isake lagabhag sau rogee hain
sample-chap16-53.wav,22822,sabase milakar use apane jeevan ke prati aur adhik aasha bandh gaee
sample-chap16-54.wav,14254,sabhee hanseekhushee jeevan bita rahe the
sample-chap16-55.wav,28883,aise mein hee ghar vaalon ke munh se apanee shaadee kee baat sunana use achchha lagane laga tha
sample-chap16-56.wav,29928,veena ne usake jeevan mein aana tha to aasha kee har kiran use sunaharee hee lagatee thee
sample-chap16-57.wav,18434,veena ko saath lekar vah garg saahab se mila
sample-chap16-58.wav,27629,unhonne agale hee din dev ke lie doktar se milane ka samay tay karava liya
sample-chap16-59.wav,15926,garg saahab kee umr painsath ke lagabhag thee
sample-chap16-60.wav,16553,pachaas varsh ke the jab opareshan hua tha
sample-chap16-61.wav,18434,apana jeevan unhonne sanstha ko samarpit kar rakha tha
sample-chap16-62.wav,67544,aise mein devaveena ke saath chalane ko vah bhee utsuk the aur agale din aspataal mein milane kee jagah tay kar devaveena ne unase vida lee
sample-chap16-63.wav,23867,doktar kumaar ne achchhee tarah se dev ka nireekshan kiya
sample-chap16-64.wav,14045,saaree ripotars ko dhyaan se dekha
sample-chap16-65.wav,35570,ant mein phaeel ke panne palatate hue bole  opareshan ke baad ke kaagaj kahaan hain
sample-chap16-66.wav,10910,sab kaagaz isee mein lage hain
sample-chap16-67.wav,5895,dev ne kaha
sample-chap16-68.wav,17180,vah to main dekh raha hoon
sample-chap16-69.wav,41839,lekin opareshan ke baad tumhaaree rediyotharaipee huee hogee usakee jaanakaaree isamen darz nahin hai
sample-chap16-70.wav,20733,doktar kumaar ne phaeel ke panne palatate hue kaha
sample-chap16-71.wav,12791,yah sunakar dev chaink gaya
sample-chap16-72.wav,21150,rediyotharaipee kee baat ekaek pahale doktar gupta ne kee thee
sample-chap16-73.wav,41004,usane ise gambheerata se nahin liya tha kyonki doktar gupta ne chintit na hone ko kah diya tha
sample-chap16-74.wav,28883,ab vahee baat doktar kumaar ke munh se sunakar vah ekaek bechain ho utha tha
sample-chap16-75.wav,29719,usee bechainee bhare bhaavon se bola  meree rediyotharaipee to huee nahin
sample-chap16-76.wav,15090,yah sunakar doktar kumaar chaink uthe
sample-chap16-77.wav,27002,bole  kya doktar gupta ne jikr nahin kiya tha opareshan ke baad isaka
sample-chap16-78.wav,10493,nahin doktar kabhee nahin
sample-chap16-79.wav,29092,opareshan ke do saal tak main niyamit roop se unase apana chaikap karavaata raha
sample-chap16-80.wav,28465,unhonne kabhee nahin kaha tha aur na hee mujhe kabhee pareshaanee huee thee
sample-chap16-81.wav,29719,haan ab dard hone ke baad jab main gaya to pahalee baar unhonne mujhase kaha
sample-chap16-82.wav,12373,tab bhee vah baat ko taal gae
sample-chap16-83.wav,13209,dev ne vistaar se bataaya
sample-chap16-84.wav,22822,doktar kumaar ko aashchary hua dev kee baat sunakar
sample-chap16-85.wav,13000,unhen dev kee baat sach lag rahee thee
sample-chap16-86.wav,60439,lekin aashchary tha ki doktar gupta jaise anubhavee doktar ne yah risk kaise le liya bole  aisa kaise ho sakata hai doktar gupta to bahut samajhadaar hain
sample-chap16-87.wav,13418,dev aur chintit ho utha
sample-chap16-88.wav,29510,saath baithee veena aur garg saahab bhee pareshaanee mahasoos kar rahe the
sample-chap16-89.wav,31181,isase koee pareshaanee ho sakatee hai kya  dev ne chintit svar mein poochha
sample-chap16-90.wav,43093,doktar kumaar ne dev ke chehare par pareshaanee ke lakshan padh lie the bole  pareshaanee ho bhee sakatee hai aur nahin bhee
sample-chap16-91.wav,12373,abhee ghabaraane kee baat nahin hai
sample-chap16-92.wav,36197,phir kuchh sochakar bole  aisa karate hain ek baar phir se tumhaaree baayopsee karava lete hain
sample-chap16-93.wav,11746,riport aane par hee vichaar karenge
sample-chap16-94.wav,32644,baayopsee ka naam sunakar dev ko apane saamane sab kuchh ghoomata nazar aaya
sample-chap16-95.wav,48945,lekin himmat vaala tha palabhar mein sambhal gaya aur bola  baayopsee yaani aapako lag raha hai dubaara se kainsar ka khatara
sample-chap16-96.wav,17180,main abhee nishchit roop se kuchh nahin kah sakata
sample-chap16-97.wav,31808,aap padhelikhe hain samajhadaar hain iseelie aapase kuchh parda nahin rakh raha
sample-chap16-98.wav,66708,raidiyotharaipee se hamaaree koshish rahatee hai ki opareshan ke baad yadi kaheen koee kainsar ka keetaanu rah jae to aasapaas ke hisse ko isakee madad se ham aage aane vaale khatare ko rok sakate hain
sample-chap16-99.wav,18643,lekin jarooree nahin hai ki yah phir se ho
sample-chap16-100.wav,16553,iseelie main koee bhee risk nahin lena chaahata
sample-chap16-101.wav,44556,phir aashvaasan bhare shabd kahe unhonne  lekin abhee se chintit na hon aap main koee bhee chaans nahin lena chaahata
sample-chap16-102.wav,30555,jo hai vah saamane aana chaahie aur jo kuchh hona hai ham use taal nahin sakate
sample-chap16-103.wav,19688,haan koshish kar sakate hain usaka phailana roke rahen
sample-chap16-104.wav,18643,veena aage nahin sun paee
sample-chap16-105.wav,12373,usaka man kaheen aur kho gaya
sample-chap16-106.wav,13627,sochane lagee kaheen shoony mein jaakar
sample-chap16-107.wav,16762,aansoo aankhon se tapatap kar bahane lage
sample-chap16-108.wav,50408,doktar kumaar ne dekha use to dhairy bandhaate hue bole veena se  dhairy se kaam leejie mainne kuchh nateeja to nahin nikaala hai
sample-chap16-109.wav,12373,doktar hoon shak to jaata hee hai
sample-chap16-110.wav,40168,sirph achchhe kee sochoonga to beemaaree ko pakad kaise paoonga aap itanee badee pareshaanee to pahale dekh chukee hain
sample-chap16-111.wav,20106,maut ke munh se aapake pati pahale hee baahar aa chuke hain
sample-chap16-112.wav,13000,ab ghabaraane se kuchh nahin hoga
sample-chap16-113.wav,30764,sachchaee ko saamane rakhana mera kartavy hai lekin isamen ghabaraane se kaam nahin chalega
sample-chap16-114.wav,18643,pareshaanee aaee hai to usaka saamana aapako karana hai
sample-chap16-115.wav,9030,veena kya kahatee
