filename,wave_size,text
sample-chap29-0.wav,201140,naee subah se aage
sample-chap29-1.wav,194964,veena ke jeevan mein ek naya adhyaay jud gaya
sample-chap29-2.wav,120880,dev gaya arun mil gaya
sample-chap29-3.wav,206432,pichhale kuchh varsh kaee janmon ka lekh samet lae the
sample-chap29-4.wav,264644,ek janm tha dev se shaadee se pahale ka jo ab door ka sapana lagata hai
sample-chap29-5.wav,303452,jo janm kabhee tha hee nahin jo veena ke is chole ne kabhee dekha hee nahin
sample-chap29-6.wav,613916,bas usakee kalpana maan hee kar sakatee hai kalpana hai kaheen tha vah alhadapan kaheen thee vah mastee kaheen thee vah khushee vah umang vah tarang
sample-chap29-7.wav,119112,sab ek chhalaava maan hee lagata hai
sample-chap29-8.wav,145576,ab ve din nahin aa sakate
sample-chap29-9.wav,148220,aaenge bhee to apane na lagenge
sample-chap29-10.wav,121760,doosara janm tha dev ke saath ka
sample-chap29-11.wav,169388,do varsh ka saath do janmasa hai
sample-chap29-12.wav,109412,shaayad usase bhee jyaada
sample-chap29-13.wav,209960,dev ke saath bitaaya ekek din ek varsh samaan tha
sample-chap29-14.wav,276992,duhkh tha usaka lekin aasha thee saath jeene kee umang thee
sample-chap29-15.wav,276992,dar to us aasha us umang us lagn ko dekhakar kaheen chhupasa gaya tha
sample-chap29-16.wav,559232,tabhee to dev ke saath rahate hue veena ne roj nae sapane bune the aur tabhee to usake jaane ke baad bhee usane amit aur priya ka vivaah rachaaya tha
sample-chap29-17.wav,352844,apane haathon se usane priya ko menhandee lagaee thee apane haathon se usane use vivaah ka joda pahanaaya tha
sample-chap29-18.wav,266408,veena ka teesara janm ab shuru hua hai arun ke aane par
sample-chap29-19.wav,220544,vivaah ke baad veena ko koee sasuraal nahin mila is baar
sample-chap29-20.wav,220544,pita ka ghar to arun ke lie kaanto kee sej se kam na tha
sample-chap29-21.wav,135872,usase to usaka sambandh bhee na tha
sample-chap29-22.wav,188792,arun kee maan akelee chhotese kiraaye ke phlait mein rahatee thee
sample-chap29-23.wav,273464,kabhee kisee bete ne use apane saath rakhane kee peshakash na kee thee
sample-chap29-24.wav,238184,aise mein use bhee kisee ka bojh banakar rahana manjoor na tha
sample-chap29-25.wav,358136,dillee pahunch kar veena ko aasha thee usakee aaratee hogee koee svaagat ko khada hoga usaka pahale se
sample-chap29-26.wav,199376,shaayad shahanaee baje isakee bhee kalpana kar lee thee usane
sample-chap29-27.wav,169388,veena kuchh adhik hee aashaavaadee thee
sample-chap29-28.wav,227600,aasha se adhik aashaavaadee hona hee duhkhon ka mool kaaran hai
sample-chap29-29.wav,151748,iseelie use sab achchha hee dikhaee deta tha
sample-chap29-30.wav,377540,lekin ye kya taiksee to bajae krashna nagar jaane ke seedha dariyaaganj sthit aagara hotal pahunch gaee
sample-chap29-31.wav,220544,arun ke min ne pahale se hee kamara rijarv karava liya tha usake lie
sample-chap29-32.wav,183500,chaay peekar maan arun ke min ke saath chalee gaee
sample-chap29-33.wav,285812,jaatejaate bas itana hee bolee deharaadoon vaapis lautane se pahale milana jarur
sample-chap29-34.wav,217016,veena ko kuchh samajh nahee aaya bas jee bhar kah sakee
sample-chap29-35.wav,148220,arun aur veena ab akele rah gae the
sample-chap29-36.wav,164096,arun romaantik hua ja raha tha
sample-chap29-37.wav,82952,lekin veena chintit thee
sample-chap29-38.wav,252296,rah na sakee chup aur bolee arun se kya ham yaheen rahenge
sample-chap29-39.wav,284048,haan aur kahaan mere kanaada jaane tak arun ne sahaj bhaav se kaha
sample-chap29-40.wav,336968,aisa kyon kya ham maan jee ke saath nahin rah sakate yahaan hotal mein bahut atapata lagega
sample-chap29-41.wav,247004,veena ko samajh nahee aa raha tha ki aisa kyon kar raha hai arun
sample-chap29-42.wav,377540,are kais atapata main paradesee hoon baahar se aaya hoon aur kuchh dinon baad tumhen bhee paradesh jaana hai
sample-chap29-43.wav,125288,aise mein hotal mein rahana hee theek hai
sample-chap29-44.wav,419876,maan ke ek kamare ke phlait mein kaise rah sakate hai ham arun ab bhee nahee samajh pa raha tha veena kee manodasha ko
sample-chap29-45.wav,197612,vah to theek hai lekin aapake rishtedar hain sab yahaan
sample-chap29-46.wav,190556,maama hai aapake pahale to aap vaheen thahare the
sample-chap29-47.wav,243476,ab shaadee ke baad ekaek unake paas na rahane ka kya kaaran hai
