filename,wave_size,text
sample-chap21-0.wav,301688,niraash man lie ve laut aae
sample-chap21-1.wav,299924,ramesh ne bahut samajhaaya dhaadhas bandhaaya ve nahin maane
sample-chap21-2.wav,54728,amit chup tha
sample-chap21-3.wav,114704,bilkul gumasum
sample-chap21-4.wav,534536,usane svayan ko asahaay paaya veena ke lie kuchh karana chaahata tha koee jaadootona nahin jaanata tha jo kuchh kar paata
sample-chap21-5.wav,160568,veena thee ki hansee bhool gaee thee
sample-chap21-6.wav,169388,bas baatabaat par aansoo bahaatee thee
sample-chap21-7.wav,305216,lekin na jaane kis mittee kee thee ki vah dev kee buraee nahin sun paatee thee
sample-chap21-8.wav,292868,dev kee dev ke parivaar kee buraee karane vaala use apana dushaman lagata tha
sample-chap21-9.wav,980828,yahaan tak ki apanee badee bahan suneeta bhee buree lagane lagee thee jabase usane dillee aakar dev ke prati dherasee shikaayaton ka pulinda veena ke sammukh khola tha apanee hamadardee jataee thee usane jab veena ke prati yah kah kar ki  veena
sample-chap21-10.wav,179972,tumhaare saath dhokha hua hai chalo yahaan se
sample-chap21-11.wav,128816,nahin rahana tumhen yahaan dev ke saath
sample-chap21-12.wav,112940,kya diya hai usane tumhen
sample-chap21-13.wav,220544,naukaraanee se bhee badatar jindagee ban gaee hai tumhaaree
sample-chap21-14.wav,116468,yah sunakar veena bahut roee thee
sample-chap21-15.wav,716228,aur jab chup huee to do shabd bolakar usane suneeta ka munh band kar diya tha  badee bahan ho phir bhee apanee chhotee bahan ka suhaag ujaadana chaahatee ho
sample-chap21-16.wav,144692,mujhe nahin chaahie tumhaaree hamadardee
sample-chap21-17.wav,90008,mere dev mein koee khot nahin
sample-chap21-18.wav,202904,yadi dosh hai to keval mere bhaagy ka
sample-chap21-19.wav,289340,bas aaj ke baad tum is vishay mein koee baat nahin karana
sample-chap21-20.wav,254060,kuchh der to suneeta chup rahee lekin badee bahan thee usakee
sample-chap21-21.wav,479852,hitaishee bhee thee veena ko bolane se rah nahin paee  tum kaun se yug kee baat kar rahee ho sachchaee tumhaare saamane hai
sample-chap21-22.wav,511604,vah ro rahee thee aur roterote bole ja rahee thee  mujhe dev se shaareerik sukh nahin praapt hua isaka mujhe koee gam nahin
sample-chap21-23.wav,229364,meree shaareerik bhookh se jyaada badee bhookh mere man kee hai
sample-chap21-24.wav,179972,mera man dev ko paakar trpt ho gaya hai
sample-chap21-25.wav,619208,use beemaaree na hotee to kya kamee thee usamen bolo jab vah deharaadoon aaya tha to kaisa laga tha tumhen devataon kee chhavi dekhee thee tumane bhee usamen
sample-chap21-26.wav,157040,kaisa tej usake chehare par mahasoos kiya tha
sample-chap21-27.wav,502784,aaj vah apanee jindagee ke lie tadap raha hai to main use chhod jaoon itanee jaldee saath chhodane ke lie nahin huee meree usase shaadee
sample-chap21-28.wav,289340,vah achchha insaan hai usase tab tak bandhee hoon jab tak vah hai
sample-chap21-29.wav,60020,usaka naam hai
sample-chap21-30.wav,213488,vah nahin rahega abhee se usakee kalpana nahin kar sakatee
sample-chap21-31.wav,232892,abhee aasha hai shaayad koee chamatkaar ho jae
sample-chap21-32.wav,95300,usake nahin to mere bhaagy se hee
sample-chap21-33.wav,238184,veena chup huee to suneeta ko us par bahut pyaar aaya
