filename,wave_size,text
sample-chap28-0.wav,264644,ek teees varsheey naujavaan kee bhaavanaon se bharee chitthee thee
sample-chap28-1.wav,90008,amit padhane laga
sample-chap28-2.wav,160568,likha tha main abhee berojagaar hoon
sample-chap28-3.wav,121760,naukaree kee talaash kar raha hoon
sample-chap28-4.wav,91772,eme tak padhaee kee hai
sample-chap28-5.wav,114704,gaav mein bahut saaree jameen hai
sample-chap28-6.wav,239948,aise me naukaree na bhee lage tab bhee achchhe se gujarabasar ho raha hai
sample-chap28-7.wav,356372,ladakee ke vishay mein jo apane vigyaapan mein likha hai ki us bechaaree ka pati kainsar se peedit tha
sample-chap28-8.wav,412820,usane sukh dekha hee kya hoga aisee aurat ko sahaara dena mere jaise vyakti ke lie bade saubhaagy kee baat hogee
sample-chap28-9.wav,262880,usakee bhaavanaon ka sahaara ban sakoon yahee meree abhilaasha ban chukee hai
sample-chap28-10.wav,206432,aap apana man bana leejie main seedhe chala aaunga
sample-chap28-11.wav,148220,na mujhe dahej chaahie na aur kuchh
sample-chap28-12.wav,218780,besahaara ko sahaara dena mera param kartavy ban gaya hai
sample-chap28-13.wav,100592,aur adhik na pad saka amit
sample-chap28-14.wav,179972,bhaavanaon mein bah gae yuvak se use pooree sahaanubhooti thee
sample-chap28-15.wav,351080,lekin jeevan ka yah nirnay sirph bhaavanaon ke aavesh mein bahakar nahin liya ja sakata
sample-chap28-16.wav,144692,agala patr baansavaada se aaya tha
sample-chap28-17.wav,114704,paintaalees varsheey vidhur ka
sample-chap28-18.wav,105884,peshe se vah injeeniyar tha
sample-chap28-19.wav,75896,sab kuchh achchha laga
sample-chap28-20.wav,167624,saath mein sanlagn photo dekhakar amit jhemp gaya
sample-chap28-21.wav,478088,paintaalees varsh kee umr to jyaada thee hee saath mein chin dekhakar yoon lagata tha ki vah apanee umr se bhee das varsh bada hai
sample-chap28-22.wav,254060,patr ko poora pade bina hee amit ne use raddee kee tokaree mein daal diya
sample-chap28-23.wav,193200,teesara patr tha dillee ke ek naujavaan ka
sample-chap28-24.wav,260236,umr keval batees varsh peshe se apana kaarakhaana hai likha tha
sample-chap28-25.wav,220544,parivaar ke naam par maanbaap va ek bahan ka jikr tha
sample-chap28-26.wav,130580,shesh koee baat nahee likhee thee
sample-chap28-27.wav,160568,aise mein amit ne us patr ka utar bhej diya
sample-chap28-28.wav,146456,paanch din baad hee javaab aa gaya
sample-chap28-29.wav,118232,ve amit se milana chaahate the
sample-chap28-30.wav,301688,subah hee phon par samay lekar vah priya ko saath lie unake ghar kaalakaajee ja pahuncha
sample-chap28-31.wav,215252,ladake ka daanya haath ekseedent mein tedha ho gaya tha
sample-chap28-32.wav,100592,shesh sab kuchh theek laga
