filename,wave_size,text
sample-chap7-0.wav,421640,lekin ghar se door baithe mohan kumaar ko jab isakee khabar milee to vah pareshaan ho gaya
sample-chap7-1.wav,374892,use ekaek vishvaas nahin aaya tha ki dev kee shaadee itanee jaldee ekaek kaise tay ho gaee
sample-chap7-2.wav,258472,vah maan kaise gaya aur maan bhee gaya to ladakee kaise pasand kee
sample-chap7-3.wav,327264,kaheen usakee sthiti ko chhipaaya to nahin gaya lekin mohan ko ramesh par bharosa tha
sample-chap7-4.wav,353728,tabhee aarmee eksachenj se usane ramesh se phon par baat karane ke lie kol buk karava dee
sample-chap7-5.wav,195848,sikandraabaad se dillee kol milane mein chaar ghante lag gae
sample-chap7-6.wav,255824,aur is beech karnal mohan kumaar lagaataar sharaab pee raha tha
sample-chap7-7.wav,266408,maanasik tanaav ko door karane ka yahee saadhan use achchha lagata tha
sample-chap7-8.wav,231128,usakee patnee nimmee in ulajhanon ko door nahin kar paatee thee
sample-chap7-9.wav,291104,ulte kaee baar banatee huee baat ko aur bigaad kar use adhik khushee milatee thee
sample-chap7-10.wav,407528,aisee kaee auraten bhee hotee hain jo har achchheeburee baat ko sirph bigaadane kee drshti se dekhatee hain
sample-chap7-11.wav,307860,koee unake maadhyam se hanse taaki unakee taareeph ho yah unhen achchha lagata hai
sample-chap7-12.wav,482500,lekin koee apanee khushee mein khush hokar hanse aur unhen batae ki use phalaan khushee milee hai aisa unhen achchha nahin lagata
sample-chap7-13.wav,236420,oopar se hansatee hain lekin man hee man unhen achchha nahin lagata
sample-chap7-14.wav,215252,aisa hee hua tha use dev kee shaadee kee khabar sunakar
sample-chap7-15.wav,133224,use maaloom bhee na tha aur baat pakkee ho gaee
sample-chap7-16.wav,443692,tabhee to taar padhate hee mohan kumaar ko bolee  lo jee shaadee pakkee ho gaee aur hamen pata bhee nahin chala
sample-chap7-17.wav,148220,sab kaam poora karake hamen bata rahe hain
sample-chap7-18.wav,165860,achchha hota shaadee ke baad hee khabar kar dete
sample-chap7-19.wav,317564,aur taar usakee taraph badhaate hue bolee  kal kuchh ho gaya tab pareshaanee hamen sahanee padegee
sample-chap7-20.wav,174680,usane buraasa munh banaaya saath hee
sample-chap7-21.wav,118232,mohan kumaar tab kuchh bola nahin
sample-chap7-22.wav,71484,taar dekhane laga
sample-chap7-23.wav,419876,lekin usamen kuchh adhik nahin likha tha keval chand shabd the  dev kee shaadee nau pharavaree kee tay huee hai
sample-chap7-24.wav,63548,dillee pahunche
sample-chap7-25.wav,50320,ramesh
sample-chap7-26.wav,176444,mohan kumaar ne padha aur taar rakh dee
sample-chap7-27.wav,455156,kuchh pal vah sochata raha phir uthakar usane saamane ke raik se sharaab kee botal nikaal lee aur nimmee se gilaas laane ko kaha
sample-chap7-28.wav,338732,tab kichan kee taraph jaate hue nimmee ne kaha  bas aapako to yahee tareeka aata hai sochane ka
sample-chap7-29.wav,164096,pareshaanee ho tab bhee khushee ho tab bhee
sample-chap7-30.wav,130580,phir kuchh ruk kar bolee  kuchh kahoge nahin
sample-chap7-31.wav,123524,kahane ko kya hai mere paas
sample-chap7-32.wav,206432,mohan khoya hua kuchh sochate hue bola
sample-chap7-33.wav,134108,usaka man dillee mein pahunch chuka tha
sample-chap7-34.wav,135872,dev ke man ko tatol raha tha
sample-chap7-35.wav,562760,kyon nahin hai kuchh sabase pahale tumhen chaahie seedheseedhe ramesh se poochho ki usane ladakee vaalon ko kya kuchh bataaya hai phir svayan ladakee vaalon se baat karo
sample-chap7-36.wav,187028,kal kaheen kuchh ho gaya to naak apanee hee kategee
sample-chap7-37.wav,141164,nimmee ne spasht roop se kaha
sample-chap7-38.wav,179972,yahee karoonga pahale ramesh se baat ho jae
sample-chap7-39.wav,181736,mohan ko bhee nimmee kee baat uchit lagee thee
sample-chap7-40.wav,128816,tabhee teleephon kee ghantee bajee
sample-chap7-41.wav,180852,mohan ne vaheen baithe phon utha liya
sample-chap7-42.wav,37088,sar
sample-chap7-43.wav,72368,dillee nambar holding sar
sample-chap7-44.wav,93536,oparetar kee aavaaz thee
sample-chap7-45.wav,49436,oke
sample-chap7-46.wav,47672,hailo
sample-chap7-47.wav,123524,oparetar ne laeen kleeyar kar dee
sample-chap7-48.wav,109412,doosaree taraph ramesh hee tha
sample-chap7-49.wav,45908,hailo
sample-chap7-50.wav,37088,bhaee saahab
sample-chap7-51.wav,47672,gud eevaning
sample-chap7-52.wav,56492,gud eevaning
sample-chap7-53.wav,37088,ramesh
sample-chap7-54.wav,63548,kaise ho bhaee
sample-chap7-55.wav,229364,main theek hoon aap sunaeee  phir kuchh ruk kar aavaaz aaee
sample-chap7-56.wav,84716,meree taar mil gaee thee
sample-chap7-57.wav,99708,haan mil gaee thee
sample-chap7-58.wav,101476,dev khush hai kya
sample-chap7-59.wav,79424,bahut khush hai
sample-chap7-60.wav,45908,suno ramesh
sample-chap7-61.wav,245240,tumane dev ke vishay mein pooree jaanakaaree dee hai na ladakee vaalon ko
sample-chap7-62.wav,129696,ramesh ne palabhar ka maun rakha
sample-chap7-63.wav,168508,mohan ne dubaara kaha  hailo
sample-chap7-64.wav,112940,meree baat sun rahe ho na
sample-chap7-65.wav,294632,haan bhaee saahab sab kuchh bataaya hai aur mainne doktar gupta se bhee baat kee thee
sample-chap7-66.wav,289340,usane bhee dev ka chekap karake yahee kaha hai ab koee pareshaanee nahin hai
sample-chap7-67.wav,192320,shaadee ke baare mein usee se poochh kar dev ne haan kee hai
sample-chap7-68.wav,70604,phir theek hai
sample-chap7-69.wav,128816,mujhe isee baat kee chinta thee
sample-chap7-70.wav,225836,ladakee kaisee hai  mohan ne raahat kee saans lee
sample-chap7-71.wav,44144,achchhee hai
sample-chap7-72.wav,95300,eme beeed hai
sample-chap7-73.wav,123524,saintral skool mein teechar hai
sample-chap7-74.wav,35324,aur phemilee
sample-chap7-75.wav,111176,padhe likhe log hain
sample-chap7-76.wav,98828,deharaadoon mein apana ghar hai
sample-chap7-77.wav,95300,pita ritaayard hain
sample-chap7-78.wav,144692,ladakee ghar mein doosare nambar par hai
sample-chap7-79.wav,63548,chalo achchhee baat hai
sample-chap7-80.wav,134108,dev ko meree or se badhaee dena
sample-chap7-81.wav,211724,mohan sab vistaar se sunakar khush ho gaya
sample-chap7-82.wav,197612,aap aa kab rahe ho  udhar se ramesh ne poochha
sample-chap7-83.wav,135872,koshish karoonga chhuttee jaldee mile
sample-chap7-84.wav,254940,nahin to shaadee se ekado din pahale jaroor pahunch jaoonga
sample-chap7-85.wav,76780,chalie achchhee baat hai
sample-chap7-86.wav,217016,bhaabhee kaisee hain  ramesh ko nimmee ka dhyaan ho aaya
sample-chap7-87.wav,172916,kaheen bhool jaata to usakee shaamat aa jaatee
sample-chap7-88.wav,47672,achchhee hai
sample-chap7-89.wav,65312,lo baat kar lo
sample-chap7-90.wav,141164,phir mohan ne nimmee ko phon pakada diya
sample-chap7-91.wav,149984,nimmee ramesh se baat karane lagee
sample-chap7-92.wav,82952,baaten hotee raheen
