filename,wave_size,text
sample-chap30-0.wav,169388,der se so kar uthee priya
sample-chap30-1.wav,116468,amit kab ka uth chuka tha
sample-chap30-2.wav,162332,arun ke saath subah kee sair karane chala gaya tha
sample-chap30-3.wav,224072,veena tab tak apane kichan ka kaam nipata chukee thee
sample-chap30-4.wav,368720,subah kee chaay peete samay veena ne use bataaya ki unakee dinacharya subah paanch baje shuru ho jaatee hai
sample-chap30-5.wav,416348,saat baje tak subah ka naashta va din bhar ka khaana taiyaar karake vah bachchon ke saathasaath hee kaam par nikal jaatee hai
sample-chap30-6.wav,324620,bachche chaar baje skool se lautate hain aur vah paanch baje aaphis se ghar aatee hai
sample-chap30-7.wav,165860,arun peechhe se jyaadaatar ghar hee rahata hai
sample-chap30-8.wav,213488,saptaah mein ekaadh baar hee use baahar jaana hota hai
sample-chap30-9.wav,208196,shesh jo kuchh bhee kaam hai vah teleephon ke sahaare hee karata hai
sample-chap30-10.wav,472796,priya arun kee kahaanee sunane ko itanee utsuk na thee use to apanee bahan ke pandrah varsho ka hisaab jaanane kee utsukata thee
sample-chap30-11.wav,225836,usane dekha veena jaise raat vaalee veena nahin
sample-chap30-12.wav,130580,ab kaaphee tarotaaja lag rahee hai
sample-chap30-13.wav,338732,raat ko vah apanee priy bahan se milakar bhaavanaon ke aaveg ke saamane bandhee dikh rahee thee
sample-chap30-14.wav,204668,ab veena jaise us aaveg se baahar aa chukee hai
sample-chap30-15.wav,476324,aise mein priya ne seedhe shabdon ka prayog karate hue veena se kaha deedee jeejaajee ke saath koee kasht to nahin aapako
sample-chap30-16.wav,179972,kasht kasht kaisa itana samay beet gaya
sample-chap30-17.wav,222308,main aur arun ekadoosare ko ab pooree tarah se pahachaan chuke hain
sample-chap30-18.wav,187028,bachche hain main unhee ke saath vyast rahatee hoon
sample-chap30-19.wav,111176,veena ne sahaj bhaav se utar diya
sample-chap30-20.wav,430460,naheennaheen mera matalab hain aapako jindagee ke in pandrah varsho mein kaisa laga priya ne doosare shabd prayog kie
sample-chap30-21.wav,224072,vah apanee bahan ke beete dinon ko jaanana chaah rahee thee
sample-chap30-22.wav,751508,veena ne tab kahana shuru kiya priya jeevan kee saarthakata to usee mein hai ki jo ho raha hota hai hamaare saath yadi ham usamen sukh hee khonje sukh hee dekhen to kuchh bhee bura nahee lagata
sample-chap30-23.wav,105884,yahee meree aadat hai shuru se
sample-chap30-24.wav,291104,main to apane beete dinon se kuchh seekhane ke kie kabheekabhaar yaad kar letee hoon unhen
sample-chap30-25.wav,160568,aur ab mera ek poora parivaar ban gaya hai
sample-chap30-26.wav,363428,bachche jaisejaise bade hote ja rahe hai mujhe yahee lagane laga hai ki maine ab sab sukh bhog lie hain
sample-chap30-27.wav,358136,arun se shaadee ke ekadam baad poochh leta yadi koee to shaayad kah detee pahale hee achchha tha
sample-chap30-28.wav,125288,shaadee na karatee to bhee achchha tha
sample-chap30-29.wav,155276,lekin shikha ke aate hee main sab bhool gaee
sample-chap30-30.wav,398708,arun kee nijee aadaten kaisee bhee ho usane mere parivaar ko sukhee rakhane ke lie sab sahayog diya hai
sample-chap30-31.wav,400472,ek ke baad ek in teenon bachchon ke aane ke baad to mujhe apane aagepeechhe aur kuchh dikhana bhee band ho gaya
sample-chap30-32.wav,132344,mujhe sirph apana parivaar hee dikhane laga
sample-chap30-33.wav,134108,veena ne apanee baat kahee
sample-chap30-34.wav,321092,deedee hamen to ek hee chinta sataatee rahee itane varsh ki aap theek se hain bhee ya nahin
sample-chap30-35.wav,118232,sab aapake man ko samajhate hai
sample-chap30-36.wav,539828,kisee se apana kasht na kahane kee aadat se sab vaakiph hain aur aise mein itana samay beet gaya aapane kabhee aakar mil jaane kee bhee nahee sochee
sample-chap30-37.wav,351080,aise mein sab apanee kalpana se apaneapane tareeke se aapake panon se hisaab lagaate rahe
sample-chap30-38.wav,231128,aap shaadee karake aisee aaeen yahaan kee peechhe ka sab bhool gaeen
sample-chap30-39.wav,273464,vahaan peechhe bhee to aapako yaad karane vaale hain priya bhaavuk ho chalee thee
sample-chap30-40.wav,319328,veena bhee apanee bahan ko sab man kee bata kar santusht karana chaahatee thee
sample-chap30-41.wav,141164,vah bolee samay ne mujhe khushee dee
sample-chap30-42.wav,54728,parivaar diya
sample-chap30-43.wav,121760,mera apana parivaar ban gaya
sample-chap30-44.wav,116468,main apane parivaar kee divaanee ho gaee
sample-chap30-45.wav,134108,mujhe yah khushee badee mushikal se milee thee
sample-chap30-46.wav,51200,yah khushee jo meree apanee thee
sample-chap30-47.wav,356372,mujhe arun kee baaten usake apane parivaar kee baaten bahut bor karatee thee
sample-chap30-48.wav,174680,mujhe usakee aarthik tangee kabhee nahee chubhee
sample-chap30-49.wav,128816,vah bahut samay tak pareshaan raha
sample-chap30-50.wav,222308,mujhe bhee chhotechhote bachcho ko chhodakar kaam par jaana pada
sample-chap30-51.wav,301688,lekin paise kee pareshaanee ko hamane kabhee apane bachcho ke paalan mein aade nahee aane diya
sample-chap30-52.wav,204668,apane maanbaap se mile sanskaaro ne bhee to yahee sikhaaya tha
sample-chap30-53.wav,127052,unheen ke sahaare sab nibhata raha
sample-chap30-54.wav,659780,samay hanseekhushee beetata ja raha hai aur apane bachcho ke saath is duniyaan mein mast tumhaaree deedee ko yah bhee nahin lagata ki vah yahaan doosare kisee desh mein hai
sample-chap30-55.wav,172916,mere lie kanaada aur deharaadoon mein phark nahin kaheen bhee
sample-chap30-56.wav,372248,deedee ke manobhaavo ko jaanakar priya ko khushee huee ki chalo ek baat to achchhee hai kee deedee khush hai
sample-chap30-57.wav,273464,lekin apane parivaar mein mast deedee apane beete dinon ke sab saathee bhool gaee
sample-chap30-58.wav,240828,apane maanbaap ko bhool gaee yah baat priya ko nahee janchee
sample-chap30-59.wav,299924,bolee vah sunakar achchha laga ki deedee aap apane ateet ko bhool gaee
sample-chap30-60.wav,434872,lekin deedee ateet ke dard ko bhoolaana to theek lagata hai apane aaj ko sanvaarane mein aap vyast ho gaee yah bhee theek hai
sample-chap30-61.wav,135872,lekin vahaan mammeedaidee bhee hai
sample-chap30-62.wav,81188,aapake bhaeebahan bhee hai
sample-chap30-63.wav,241712,un sabako kaise bhool gaee aap vah to aaj bhee aap se jude hai
sample-chap30-64.wav,150864,aaj vah bhee isee parivaar ke hee ang hai
sample-chap30-65.wav,139400,unhen bhoola dena kya sambhav hai
sample-chap30-66.wav,273464,priya kee baat sunakar veena ko yaad ho aaee apanee maan
sample-chap30-67.wav,164980,man udakar palabhar mein maan ke paas ja pahuncha
sample-chap30-68.wav,79424,aankhen nam ho aaee
sample-chap30-69.wav,155276,bolee maan ko kaise bhool sakatee hoon
sample-chap30-70.wav,121760,daidee kee bhee bahut yaad aatee hai
sample-chap30-71.wav,112940,tum sabakee bahut yaad aatee hai
sample-chap30-72.wav,414584,lekin apane aaj se lipatee tumhaaree bahan ko un sab yaadon se lipatalipat kar rona achchha nahin lagata
sample-chap30-73.wav,121760,sab bhool jaane kee koshish karatee hoon
sample-chap30-74.wav,149100,isalie nahin kee vah yaad achchhee nahee
sample-chap30-75.wav,291988,sirph isalie ki un yaado se lipat kar jeene se main nishkriy ho jaungee
sample-chap30-76.wav,234656,main unamen khokar apane bachcho ke saath nyaay nahee kar paungee
sample-chap30-77.wav,179972,unhen apanee maan ka chehara bujha sa najar aaega
sample-chap30-78.wav,257588,mere paas to apane parivaar ko paalane ke lie maan ka mool mantr hai
sample-chap30-79.wav,125288,vahee mann mujhe sab bhulae hai
sample-chap30-80.wav,388124,mujhe maan ka vahee rup dikhata hai us mantr mein jab vah ham sab bhaeebahanon ko akele paalatee thee
sample-chap30-81.wav,342260,jab daidee naukaree kee vajah se maheene mein keval ekado din ke lie hee ghar aa paate the
sample-chap30-82.wav,471032,aise mein maan yadi daidee kee kamee ko lekar pareshaan rahatee to kya hamen achchhe sanskaar de sakatee thee veena kahe ja rahee thee
sample-chap30-83.wav,550412,shaayad bahut dinon baad use apane man ke har kone mein simatee baaten sunane vaala koee mila tha mammee kee himmat yaad karake main aur himmat paatee hoon
sample-chap30-84.wav,116468,unhen bhee meree yaad aatee hogee
sample-chap30-85.wav,195848,par chalo unake aasapaas aur sabhee betiyaan hain
sample-chap30-86.wav,127932,unase to mil hee letee hongee
sample-chap30-87.wav,875872,veena ko ab maan bahut yaad aane lagee thee
sample-chap30-88.wav,328148,deedee kee baat sunakar priya mannamugdh nihaaratee rahee kuchh der usen phir bolee deedee
sample-chap30-89.wav,56492,apane bachchon se
